row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,93.010.478.757,701.081.358.149,93010478757.0,701081358149.0
Dự phòng thiếu trong những năm trước,Chi phí thuế hiện hành > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,1.111.031.256,1.484.806.116,1111031256.0,1484806116.0
,,,94.121.510.013,702.566.164.265,94121510013.0,702566164265.0
Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,,
Phát sinh và (hoàn nhập) các khoản chênh lệch tạm thời,Lợi ích thuế thu nhập hoãn lại > Phát sinh và (hoàn nhập) các khoản chênh lệch tạm thời,Phát sinh và (hoàn nhập) các khoản chênh lệch tạm thời,35.687.644.963,(100.577.155.644),35687644963.0,-100577155644.0
,,,129.809.154.976,601.989.008.621,129809154976.0,601989008621.0
