row_label_raw,row_label_full,col_0,Bộ phận chia theo khu vực địa lý,Bộ phận chia theo khu vực địa lý_1,Bộ phận chia theo khu vực địa lý_2,numeric__Bộ phận chia theo khu vực địa lý,numeric__Bộ phận chia theo khu vực địa lý_1,numeric__Bộ phận chia theo khu vực địa lý_2
,,,Trong nước VND,Nước ngoài VND,Tổng VND,,,
Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,,,,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,24.718.845.662.520(22.730.547.636.903),24.991.790.288.947(22.041.397.152.808),49.710.635.951.467(44.771.944.789.711),,,
,,,1.988.298.025.617,2.950.393.136.139,4.938.691.161.756,1988298025617.0,2950393136139.0,4938691161756.0
Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,Năm kết thúc ngày30 tháng 9 năm 2021,,,,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,20.397.366.150.732(14.272.927.853.826),28.329.156.083.004(25.580.196.198.927),48.726.522.233.736(39.853.124.052.753),,,
,,,6.124.438.296.906,2.748.959.884.077,8.873.398.180.983,6124438296906.0,2748959884077.0,8873398180983.0
