row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,30/9/2022 VND,1/10/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__30/9/2022 VND,numeric__1/10/2021 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,6.141.841.220.117,15.786.236.174.085,300.0,,6141841220117.0,15786236174085.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,6.009.187.395.647,14.372.246.601.418,310.0,,6009187395647.0,14372246601418.0
Phải trả người bán,NGUỒN VỐN > Phải trả người bán,Phải trả người bán,311,16,1.039.714.645.178,4.293.881.185.244,311.0,16.0,1039714645178.0,4293881185244.0
Người mua trả tiền trước,NGUỒN VỐN > Người mua trả tiền trước,Người mua trả tiền trước,312,,192.124.686.232,268.020.163.980,312.0,,192124686232.0,268020163980.0
Thuế phải nộp Nhà nước,NGUỒN VỐN > Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,313,17(a),81.565.802.418,346.182.368.564,313.0,,81565802418.0,346182368564.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,86.424.884.228,79.744.676.730,314.0,,86424884228.0,79744676730.0
Chi phí phải trả,NGUỒN VỐN > Chi phí phải trả,Chi phí phải trả,315,18,297.172.261.839,298.559.691.259,315.0,18.0,297172261839.0,298559691259.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,19,34.991.769.952,3.574.141.589.235,319.0,19.0,34991769952.0,3574141589235.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,20(a),4.070.493.519.978,5.436.688.415.777,320.0,,4070493519978.0,5436688415777.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,21,206.699.825.822,75.028.510.629,322.0,21.0,206699825822.0,75028510629.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,132.653.824.470,1.413.989.572.667,330.0,,132653824470.0,1413989572667.0
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,,709.500.000,709.500.000,337.0,,709500000.0,709500000.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,20(b),116.525.575.061,1.399.362.118.340,338.0,,116525575061.0,1399362118340.0
Dự phòng phải trả dài hạn,NGUỒN VỐN > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,342,22,15.418.749.409,13.917.954.327,342.0,22.0,15418749409.0,13917954327.0
VỐN CHỦ SỞ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,10.883.569.967.814,10.831.793.828.854,400.0,,10883569967814.0,10831793828854.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,23,10.883.569.967.814,10.831.793.828.854,410.0,23.0,10883569967814.0,10831793828854.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,24,5.980.549.860.000,4.934.818.960.000,411.0,24.0,5980549860000.0,4934818960000.0
- Có phiếu phố thông có quyền biểu quyết,NGUỒN VỐN > - Có phiếu phố thông có quyền biểu quyết,- Có phiếu phố thông có quyền biểu quyết,411a,,5.980.549.860.000,4.934.818.960.000,,,5980549860000.0,4934818960000.0
Thặng dư vốn cổ phần,NGUỒN VỐN > Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,157.292.539.068,157.292.539.068,412.0,,157292539068.0,157292539068.0
Quỹ khác thuộc vốn chủ sở hữu,NGUỒN VỐN > Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,187.499.009.876,90.695.201.265,420.0,,187499009876.0,90695201265.0
Lợi nhuận sau thuế chưa phân phối,NGUỒN VỐN > Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,4.542.183.640.565,5.633.071.186.571,421.0,,4542183640565.0,5633071186571.0
- LNST chưa phân phối đến cuối năm trước,NGUỒN VỐN > - LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,421a,,4.290.842.310.436,1.383.841.163.863,,,4290842310436.0,1383841163863.0
- LNST chưa phân phối năm nay,NGUỒN VỐN > - LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,251.341.330.129,4.249.230.022.708,,,251341330129.0,4249230022708.0
Lợi ích cổ đông không kiểm soát,NGUỒN VỐN > Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,16.044.918.305,15.915.941.950,429.0,,16044918305.0,15915941950.0
TỔNG NGUỒN VỐN(440 = 300 + 400),NGUỒN VỐN > TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),440,,17.025.411.187.931,26.618.030.002.939,440.0,,17025411187931.0,26618030002939.0
