row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư dầu năm,Số dư dầu năm,Số dư dầu năm,263.776.212.655,272.734.770.282,263776212655.0,272734770282.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,111.289.231.475,95.839.433.370,111289231475.0,95839433370.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,35.371.741.983,15.526.908.150,35371741983.0,15526908150.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,-,(3.500.000),,-3500000.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(110.828.182.745),(118.232.051.179),-110828182745.0,-118232051179.0
Thanh lý và xóa sổ,Thanh lý và xóa sổ,Thanh lý và xóa sổ,(4.177.066.616),(2.089.347.968),-4177066616.0,-2089347968.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,295.431.936.752,263.776.212.655,295431936752.0,263776212655.0
