row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2022VND,30/9/2021VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,206.895.014.407,45.033.969.069,206895014407.0,45033969069.0
Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,Trích lập dự phòng trong năm,508.784.145.341,161.861.045.338,508784145341.0,161861045338.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,715.679.159.748,206.895.014.407,715679159748.0,206895014407.0
