row_label_raw,row_label_full,col_0,Tại ngày31/12/2022,Tại ngày01/01/2022,numeric__Tại ngày31/12/2022,numeric__Tại ngày01/01/2022
Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,,
USD,Ngoai tệ các loại: > USD,USD,"628.200,94","561.849,26",628200.94,561849.26
EUR,Ngoai tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
,,,Tại ngày31/12/2022VND,Tại ngày01/01/2022VND,,
Nợ khó đòi đã xử lý,Ngoai tệ các loại: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,8.610.803.452,8.610.803.452,8610803452.0,8610803452.0
