row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Ngành nghề chính,Tỷ lệ quyền biểu quyết,Tỷ lệ vốn góp trực tiếp,Tỷ lệ lợi ích,numeric__Tên công ty,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ vốn góp trực tiếp,numeric__Tỷ lệ lợi ích
1.,1.,1.,Công ty Cổ phần Sonadezi Giang Điền,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","46,45%","46,45%","46,45%",,,,0.4645,0.4645,0.4645
2.,2.,2.,Công ty Cổ phần Sonadezi Long Bình,"Số 1, Đường 3A, khu công nghiệp Biên Hòa 2, phường Long Bình Tân, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","60,65%","46,22%","53,21%",,,,0.6065,0.4622,0.5321
3.,3.,3.,Công ty Cổ phần Dịch vụ Sonadezi,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Xử lý nước thải, chất thải nguy hại và không nguy hại","49,00%","20,00%","36,35%",,,,0.49,0.2,0.3635
4.,4.,4.,Công ty Cổ phần Sonadezi Châu Đức,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư hạ tầng khu công nghiệp, cụm công nghiệp, khu dân cư","58,42%","46,84%","52,68%",,,,0.5842,0.46840000000000004,0.5268
5.,5.,5.,Công ty Cổ phần Sonadezi An Bình,"Số 113-116 lô C2, Đường 9, khu dân cư An Bình, phường An Bình, thành phố Biên Hoà, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê Khu công nghiệp, xây dựng công trình","60,44%","37,95%","49,46%",,,,0.6043999999999999,0.3795,0.4946
6.,6.,6.,Công ty Cổ phần Sonadezi Bình Thuận,"443 Khu phố 1, thị trấn Tân Minh, huyện Hàm Tân, tỉnh Bình Thuận","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","91,10%","42,00%","67,22%",,,,0.9109999999999999,0.42,0.6722
