row_label_raw,row_label_full,col_0,Kinh doanhkhu công nghiệp > Năm 2022,Kinh doanhkhu công nghiệp > Năm 2021,Kinh doanhnhà và ha tầng > Năm 2022,Kinh doanhnhà và ha tầng > Năm 2021,Kinh doanhcung cấp nước sach > Năm 2022,Kinh doanhcung cấp nước sach > Năm 2021,Kinh doanhdịch vụ cảng > Năm 2022,Kinh doanhdịch vụ cảng > Năm 2021,Kinh doanhxử lý chất thải > Năm 2022,Kinh doanhxử lý chất thải > Năm 2021,Khác > Năm 2022,Khác > Năm 2021,Đơn vị tính: Triệu đồngTổng công > Năm 2022,Đơn vị tính: Triệu đồngTổng công > Năm 2021,numeric__Kinh doanhkhu công nghiệp > Năm 2022,numeric__Kinh doanhkhu công nghiệp > Năm 2021,numeric__Kinh doanhnhà và ha tầng > Năm 2022,numeric__Kinh doanhnhà và ha tầng > Năm 2021,numeric__Kinh doanhcung cấp nước sach > Năm 2022,numeric__Kinh doanhcung cấp nước sach > Năm 2021,numeric__Kinh doanhdịch vụ cảng > Năm 2022,numeric__Kinh doanhdịch vụ cảng > Năm 2021,numeric__Kinh doanhxử lý chất thải > Năm 2022,numeric__Kinh doanhxử lý chất thải > Năm 2021,numeric__Khác > Năm 2022,numeric__Khác > Năm 2021,numeric__Đơn vị tính: Triệu đồngTổng công > Năm 2022,numeric__Đơn vị tính: Triệu đồngTổng công > Năm 2021
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,,,,,,,,,,,,,
Từ khách hàngbên ngoài,Doanh thu thuần > Từ khách hàngbên ngoài,Từ khách hàngbên ngoài,"1,351,438","1,428,313","155,215","525,690","1,192,764","1,147,408","1,067,545","892,513","946,322","796,309","579,888","397,061","5,293,172","5,187,294",,,155.215,525.69,,,,892.513,946.322,796.309,579.888,397.061,,
(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),,,,,,,,,,,,,,
