row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,Tổng Công ty Cổ phần Phát triển Khu công nghiệp,-,23.193.028.942,,23193028942.0
Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,Công ty Cổ phần Sonadezi Giang Điền,26.930.536.544,15.050.764.086,26930536544.0,15050764086.0
Công ty Cổ phần Cáp nước Đồng Nai,Công ty Cổ phần Cáp nước Đồng Nai,Công ty Cổ phần Cáp nước Đồng Nai,23.160.874.609,24.329.923.446,23160874609.0,24329923446.0
Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,Công ty Cổ phần Môi trường Sonadezi,7.826.018.045,7.709.406.071,7826018045.0,7709406071.0
Công ty Cổ phần Cảng Đồng Nai,Công ty Cổ phần Cảng Đồng Nai,Công ty Cổ phần Cảng Đồng Nai,58.033.918.611,39.806.050.547,58033918611.0,39806050547.0
Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,-,683.910.530,,683910530.0
Công ty Cổ phần Phát triển Đỏ thị Công nghiệp số 2,Công ty Cổ phần Phát triển Đỏ thị Công nghiệp số 2,Công ty Cổ phần Phát triển Đỏ thị Công nghiệp số 2,2.938.951.418,50.227.246.500,2938951418.0,50227246500.0
Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Sonadezi Long Thành,Công ty Cổ phần Sonadezi Long Thành,19.485.959.357,22.188.311.928,19485959357.0,22188311928.0
Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Sonadezi Long Bình,Công ty Cổ phần Sonadezi Long Bình,24.282.114.966,23.910.857.107,24282114966.0,23910857107.0
Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Dịch vụ Sonadezi,Công ty Cổ phần Dịch vụ Sonadezi,6.059.030.574,4.898.227.917,6059030574.0,4898227917.0
Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Sonadezi Châu Đức,Công ty Cổ phần Sonadezi Châu Đức,46.811.479.061,73.056.583.075,46811479061.0,73056583075.0
Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,Công ty Cổ phần Sonadezi An Bình,2.858.322.235,5.312.884.271,2858322235.0,5312884271.0
Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Sonadezi Bình Thuận,Công ty Cổ phần Sonadezi Bình Thuận,1.231.218.723,1.947.063.297,1231218723.0,1947063297.0
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,219.618.424.143,292.314.257.717,219618424143.0,292314257717.0
