row_label_raw,row_label_full,Số cuối năm,Nguyên giá > Số cuối năm,Hao mòn lũy kế > Số cuối năm,Giá trị còn lại > Số cuối năm,numeric__Nguyên giá > Số cuối năm,numeric__Hao mòn lũy kế > Số cuối năm,numeric__Giá trị còn lại > Số cuối năm
Tầng 5 tòa HACC1,Tầng 5 tòa HACC1,Tầng 5 tòa HACC1,31.826.085.906,(4.347.655.465),27.478.430.441,31826085906.0,-4347655465.0,27478430441.0
Tầng 1 tòa nhà CT1 - Mễ Trì,Tầng 1 tòa nhà CT1 - Mễ Trì,Tầng 1 tòa nhà CT1 - Mễ Trì,12.878.700.000,(2.701.592.946),10.177.107.054,12878700000.0,-2701592946.0,10177107054.0
Nhà kho Cái Sơn Hàng Bàng,Nhà kho Cái Sơn Hàng Bàng,Nhà kho Cái Sơn Hàng Bàng,6.187.542.786,(6.187.542.786),-,6187542786.0,-6187542786.0,
"Đất Cái Sơn Hàng Bàng - Phường An Bình (1.614,2 m2)","Đất Cái Sơn Hàng Bàng - Phường An Bình (1.614,2 m2)","Đất Cái Sơn Hàng Bàng - Phường An Bình (1.614,2 m2)",1.389.654.116,-,1.389.654.116,1389654116.0,,1389654116.0
"Đất nông nghiệp - Phường An Bình (3.841,5 m2)","Đất nông nghiệp - Phường An Bình (3.841,5 m2)","Đất nông nghiệp - Phường An Bình (3.841,5 m2)",5.863.335.957,-,5.863.335.957,5863335957.0,,5863335957.0
Đất trồng lúa tại Hậu Giang - 11 miếng (54.514 m2),Đất trồng lúa tại Hậu Giang - 11 miếng (54.514 m2),Đất trồng lúa tại Hậu Giang - 11 miếng (54.514 m2),2.850.822.850,-,2.850.822.850,2850822850.0,,2850822850.0
"Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ (3.691,9 m2)","Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ (3.691,9 m2)","Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ (3.691,9 m2)",36.919.000.000,-,36.919.000.000,36919000000.0,,36919000000.0
"Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ",24.630.000.000,-,24.630.000.000,24630000000.0,,24630000000.0
Cộng,Cộng,Cộng,122.545.141.615,(13.236.791.197),108.935.642.225,122545141615.0,-13236791197.0,108935642225.0
