row_label_raw,row_label_full,Số đầu năm,Năm nay > 90.885.891.431,Năm trước > 87.575.846.139,numeric__Năm nay > 90.885.891.431,numeric__Năm trước > 87.575.846.139
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,26.344.489.907,2.526.592.759,26344489907.0,2526592759.0
Sử dụng dự phòng để xóa nợ,Sử dụng dự phòng để xóa nợ,Sử dụng dự phòng để xóa nợ,(361.374.449),-,-361374449.0,
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(4.266.973.250),(1.659.035.151),-4266973250.0,-1659035151.0
Tăng do hợp nhất,Tăng do hợp nhất,Tăng do hợp nhất,-,2.442.487.684,,2442487684.0
Số cuối năm,Số cuối năm,Số cuối năm,112.602.033.639,90.885.891.431,112602033639.0,90885891431.0
