row_label_raw,row_label_full,Giá gốc,383.137.080.000,322.920.000.000,706.057.080.000,numeric__383.137.080.000,numeric__322.920.000.000,numeric__706.057.080.000
Lợi nhuận phát sinh sau ngày đầu tư,Lợi nhuận phát sinh sau ngày đầu tư,Lợi nhuận phát sinh sau ngày đầu tư,(59.431.098.736),2.795.867.168,(56.635.231.568),-59431098736.0,2795867168.0,-56635231568.0
Cộng,Cộng,Cộng,323.705.981.264,325.715.867.168,649.421.848.432,323705981264.0,325715867168.0,649421848432.0
