row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"Chi phí nguyên liệu, vật liệu;","Chi phí nguyên liệu, vật liệu;","Chi phí nguyên liệu, vật liệu;",1.002.834.082.732,633.837.823.557,1002834082732.0,633837823557.0
Chi phí nhân công;,Chi phí nhân công;,Chi phí nhân công;,291.355.814.230,223.516.444.039,291355814230.0,223516444039.0
Chi phí khấu hao tài sản cố định;,Chi phí khấu hao tài sản cố định;,Chi phí khấu hao tài sản cố định;,67.892.291.579,61.121.467.134,67892291579.0,61121467134.0
Chi phí dịch vụ mua ngoài;,Chi phí dịch vụ mua ngoài;,Chi phí dịch vụ mua ngoài;,205.045.788.601,73.380.849.911,205045788601.0,73380849911.0
Chi phí dự phòng/Hoàn nhập dự phòng,Chi phí dự phòng/Hoàn nhập dự phòng,Chi phí dự phòng/Hoàn nhập dự phòng,24.469.810.655,3.221.970.181,24469810655.0,3221970181.0
Chi phí khác bằng tiền.,Chi phí khác bằng tiền.,Chi phí khác bằng tiền.,70.683.333.428,157.894.880.773,70683333428.0,157894880773.0
Cộng,Cộng,Cộng,1.662.281.121.225,1.152.973.435.595,1662281121225.0,1152973435595.0
