row_label_raw,row_label_full,col_0,VND,numeric__VND
Giá trị ghi sổ của tài sản thuần của VKD (không bao gồm lợi thế thương mại) tại ngày mua,Giá trị ghi sổ của tài sản thuần của VKD (không bao gồm lợi thế thương mại) tại ngày mua,Giá trị ghi sổ của tài sản thuần của VKD (không bao gồm lợi thế thương mại) tại ngày mua,192.666.795.125,192666795125.0
"Giá trị ghi sổ của phần sở hữu mua thêm (6,38%) (a)","Giá trị ghi sổ của phần sở hữu mua thêm (6,38%) (a)","Giá trị ghi sổ của phần sở hữu mua thêm (6,38%) (a)",12.292.141.529,12292141529.0
Giá mua (b),Giá mua (b),Giá mua (b),185.912.851.600,185912851600.0
Chênh lệch (b) – (a),Chênh lệch (b) – (a),Chênh lệch (b) – (a),173.620.710.071,173620710071.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,
Ghi nhận vào “Lợi nhuận sau thuế chưa phân phối” của Tập đoàn,Trong đó: > Ghi nhận vào “Lợi nhuận sau thuế chưa phân phối” của Tập đoàn,Ghi nhận vào “Lợi nhuận sau thuế chưa phân phối” của Tập đoàn,55.780.786.265,55780786265.0
Ghi nhận vào “Lợi ích cổ đông không kiểm soát”,Trong đó: > Ghi nhận vào “Lợi ích cổ đông không kiểm soát”,Ghi nhận vào “Lợi ích cổ đông không kiểm soát”,117.839.923.806,117839923806.0
