row_label_raw,row_label_full,Số đầu năm,Năm nay > 4.617.341.893,Năm trước > 9.099.976.658,numeric__Năm nay > 4.617.341.893,numeric__Năm trước > 9.099.976.658
Trích lập/(Hoàn nhập) dự phòng bổ sung,Trích lập/(Hoàn nhập) dự phòng bổ sung,Trích lập/(Hoàn nhập) dự phòng bổ sung,5.270.692.857,(4.482.634.765),5270692857.0,-4482634765.0
Số cuối năm,Số cuối năm,Số cuối năm,9.888.034.750,4.617.341.893,9888034750.0,4617341893.0
