row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần FIT Cosmetics > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,949.295.454,911.323.638,949295454.0,911323638.0
Thu hồi tiền hợp tác đầu tư,Công ty Cổ phần FIT Cosmetics > Thu hồi tiền hợp tác đầu tư,Thu hồi tiền hợp tác đầu tư,-,6.475.000.000,,6475000000.0
Lợi nhuận từ hợp tác đầu tư,Công ty Cổ phần FIT Cosmetics > Lợi nhuận từ hợp tác đầu tư,Lợi nhuận từ hợp tác đầu tư,-,1.880.191.783,,1880191783.0
Thu lợi nhuận từ hợp tác đầu tư,Công ty Cổ phần FIT Cosmetics > Thu lợi nhuận từ hợp tác đầu tư,Thu lợi nhuận từ hợp tác đầu tư,-,1.711.693.150,,1711693150.0
"Mua hàng hóa, dịch vụ","Công ty Cổ phần FIT Cosmetics > Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",341.032.094,1.425.501.026,341032094.0,1425501026.0
Công ty Cổ phần Đầu tư Dũng Tâm,Công ty Cổ phần Đầu tư Dũng Tâm,Công ty Cổ phần Đầu tư Dũng Tâm,Công ty Cổ phần Đầu tư Dũng Tâm,Công ty Cổ phần Đầu tư Dũng Tâm,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Đầu tư Dũng Tâm > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,179.067.685,176.043.236,179067685.0,176043236.0
Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,,
Thu hồi tiền hợp tác đầu tư,Công ty Cổ phần Today Cosmetics > Thu hồi tiền hợp tác đầu tư,Thu hồi tiền hợp tác đầu tư,-,10.000.000.000,,10000000000.0
Lợi nhuận từ hợp tác đầu tư,Công ty Cổ phần Today Cosmetics > Lợi nhuận từ hợp tác đầu tư,Lợi nhuận từ hợp tác đầu tư,2.256.301.712,1.347.749.730,2256301712.0,1347749730.0
Thu lợi nhuận từ hợp tác đầu tư,Công ty Cổ phần Today Cosmetics > Thu lợi nhuận từ hợp tác đầu tư,Thu lợi nhuận từ hợp tác đầu tư,-,1.375.000.000,,1375000000.0
Chuyển tiền hợp tác đầu tư,Công ty Cổ phần Today Cosmetics > Chuyển tiền hợp tác đầu tư,Chuyển tiền hợp tác đầu tư,8.500.000.000,22.710.000.000,8500000000.0,22710000000.0
Công ty Cổ phần Cap Padaran Mãi Dinh,Công ty Cổ phần Cap Padaran Mãi Dinh,Công ty Cổ phần Cap Padaran Mãi Dinh,Công ty Cổ phần Cap Padaran Mãi Dinh,Công ty Cổ phần Cap Padaran Mãi Dinh,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Cap Padaran Mãi Dinh > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,171.743.427,-,171743427.0,
Trả tiền hợp tác đầu tư,Công ty Cổ phần Cap Padaran Mãi Dinh > Trả tiền hợp tác đầu tư,Trả tiền hợp tác đầu tư,107.972.630.089,15.268.476.518,107972630089.0,15268476518.0
Lợi nhuận phải trả từ hợp tác đầu tư,Công ty Cổ phần Cap Padaran Mãi Dinh > Lợi nhuận phải trả từ hợp tác đầu tư,Lợi nhuận phải trả từ hợp tác đầu tư,3.078.843.404,6.504.651.248,3078843404.0,6504651248.0
Lợi nhuận đã trả hợp tác đầu tư,Công ty Cổ phần Cap Padaran Mãi Dinh > Lợi nhuận đã trả hợp tác đầu tư,Lợi nhuận đã trả hợp tác đầu tư,1.402.165.114,-,1402165114.0,
