row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,-,106.295.951.799,,106295951799.0
Công ty Cổ phần Cap Padaran Mũi Dinh- Hợp đồng hợp tác đầu tư (i),Công ty Cổ phần Cap Padaran Mũi Dinh- Hợp đồng hợp tác đầu tư (i),Công ty Cổ phần Cap Padaran Mũi Dinh- Hợp đồng hợp tác đầu tư (i),-,106.295.951.799,,106295951799.0
Gốc phải trả,Gốc phải trả,Gốc phải trả,-,101.997.929.443,,101997929443.0
Lãi phải trả,Lãi phải trả,Lãi phải trả,-,4.298.022.356,,4298022356.0
Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,75.709.055.345,307.194.572.175,75709055345.0,307194572175.0
Tải sản thừa chờ giải quyết,Tải sản thừa chờ giải quyết,Tải sản thừa chờ giải quyết,172.739.856,172.739.856,172739856.0,172739856.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.367.684.708,2.154.266.370,1367684708.0,2154266370.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",57.768.819,650.863.824,57768819.0,650863824.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",477.350.566,573.747.816,477350566.0,573747816.0
Phải trả về bản án sơ thẩm,Phải trả về bản án sơ thẩm,Phải trả về bản án sơ thẩm,58.431.883.500,58.431.883.500,58431883500.0,58431883500.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",83.802.660,83.802.660,83802660.0,83802660.0
Phải trả về hợp đồng hợp tác đầu tư (ii),Phải trả về hợp đồng hợp tác đầu tư (ii),Phải trả về hợp đồng hợp tác đầu tư (ii),13.050.000.000,121.456.087.997,13050000000.0,121456087997.0
Ông Nguyễn Duy Thanh- HTĐT,Ông Nguyễn Duy Thanh- HTĐT,Ông Nguyễn Duy Thanh- HTĐT,4.000.000.000,-,4000000000.0,
Công ty TNHH Kinh doanh Thương mại TĐN Việt Nam,Công ty TNHH Kinh doanh Thương mại TĐN Việt Nam,Công ty TNHH Kinh doanh Thương mại TĐN Việt Nam,9.000.000.000,9.000.000.000,9000000000.0,9000000000.0
Công ty Cổ phần Đầu tư Trí Việt - Phải trả về hợp tác đầu tư,Công ty Cổ phần Đầu tư Trí Việt - Phải trả về hợp tác đầu tư,Công ty Cổ phần Đầu tư Trí Việt - Phải trả về hợp tác đầu tư,50.000.000,53.850.000.000,50000000.0,53850000000.0
