row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
DXG,DXG,DXG,Công ty mẹ,Chia cổ tức,479.469.000.000,686.752.386.273,,,479469000000.0,686752386273.0
DXG,DXG,DXG,Công ty mẹ,Nhận hoàn vốn,,,,,,
DXG,DXG > DXG,DXG,Công ty mẹ,HĐHTKD,376.932.859.350,-,,,376932859350.0,
DXG,DXG,DXG,Công ty mẹ,Lợi nhuận,,,,,,
DXG,DXG > DXG,DXG,Công ty mẹ,phân chia từ HĐHTKD,11.964.886.508,67.437.899.324,,,11964886508.0,67437899324.0
DXG,DXG > DXG,DXG,Công ty mẹ,Góp vốn theo HĐHTKD,-,1.447.025.800.000,,,,1447025800000.0
DXG,DXG > DXG,DXG,Công ty mẹ,Doanh thu từ bán căn hộ,47.385.634.545,-,,,47385634545.0,
DXG,DXG > DXG,DXG,Công ty mẹ,Doanh thu từ dịch vụ môi giới,47.840.050.410,-,,,47840050410.0,
DXG,DXG > DXG,DXG,Công ty mẹ,Ký quỹ thực hiện dịch vụ,27.200.000.000,-,,,27200000000.0,
DXG,DXG > DXG,DXG,Công ty mẹ,Nhận vốn góp,-,1.615.109.860.000,,,,1615109860000.0
DXG,DXG,DXG,Công ty mẹ,Nhận góp vốn theo,,,,,,
DXG,DXG > DXG,DXG,Công ty mẹ,HĐHTKD,-,100.000.000.000,,,,100000000000.0
DXG,DXG > DXG,DXG,Công ty mẹ,Mua trái phiếu,-,72.302.400.000,,,,72302400000.0
DXG,DXG > DXG,DXG,Công ty mẹ,Lãi trái phiếu,,2.305.238.580,,,,2305238580.0
