row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,114.379.995.566,52.005.828.192,114379995566.0,52005828192.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",7.348.807.621,6.320.173.782,7348807621.0,6320173782.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,2.036.957.849,4.968.722.275,2036957849.0,4968722275.0
Khác,Ngắn hạn > Khác,Khác,7.385.527.178,3.414.888.494,7385527178.0,3414888494.0
,,,131.151.288.214,66.709.612.743,131151288214.0,66709612743.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",24.727.716.302,23.922.513.320,24727716302.0,23922513320.0
Chi phí sửa chữa văn phòng,Dài hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,10.529.154.686,4.627.048.179,10529154686.0,4627048179.0
"Chi phí hoa hồng môi giới, nhà mẫu","Dài hạn > Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu",3.823.367.546,5.080.605.510,3823367546.0,5080605510.0
Khác,Dài hạn > Khác,Khác,3.277.953.609,5.349.361.717,3277953609.0,5349361717.0
,,,42.358.192.143,38.979.528.726,42358192143.0,38979528726.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,173.509.480.357,105.689.141.469,173509480357.0,105689141469.0
