row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản","Ngắn hạn > Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản","Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản",4.302.790.584.221,2.915.293.776.924,4302790584221.0,2915293776924.0
- Dự án Gem Sky World,Ngắn hạn > - Dự án Gem Sky World,- Dự án Gem Sky World,805.200.000.000,-,805200000000.0,
- Dự án Khu đô thị Đất Quảng Riverside,Ngắn hạn > - Dự án Khu đô thị Đất Quảng Riverside,- Dự án Khu đô thị Đất Quảng Riverside,752.990.401.153,769.000.000.000,752990401153.0,769000000000.0
- Dự án Opal Skylines,Ngắn hạn > - Dự án Opal Skylines,- Dự án Opal Skylines,245.250.000.000,-,245250000000.0,
- Dự án Grean Pearl Bắc Ninh,Ngắn hạn > - Dự án Grean Pearl Bắc Ninh,- Dự án Grean Pearl Bắc Ninh,211.400.870.664,171.781.389.262,211400870664.0,171781389262.0
- Dự án Charm Plaza II,Ngắn hạn > - Dự án Charm Plaza II,- Dự án Charm Plaza II,182.382.257.533,-,182382257533.0,
- Dự án Khu đô thị Phú Mỹ An,Ngắn hạn > - Dự án Khu đô thị Phú Mỹ An,- Dự án Khu đô thị Phú Mỹ An,163.564.902.196,147.295.626.533,163564902196.0,147295626533.0
- Dự án Sông Núi Vĩnh Trung,Ngắn hạn > - Dự án Sông Núi Vĩnh Trung,- Dự án Sông Núi Vĩnh Trung,147.826.256.000,147.826.256.000,147826256000.0,147826256000.0
- Dự án Bình Nguyên,Ngắn hạn > - Dự án Bình Nguyên,- Dự án Bình Nguyên,80.000.000.000,-,80000000000.0,
- Dự án Khu đô thị Ngọc Dương,Ngắn hạn > - Dự án Khu đô thị Ngọc Dương,- Dự án Khu đô thị Ngọc Dương,79.284.019.414,79.284.019.414,79284019414.0,79284019414.0
- Dự án Dragon Smart City,Ngắn hạn > - Dự án Dragon Smart City,- Dự án Dragon Smart City,73.190.000.000,41.690.000.000,73190000000.0,41690000000.0
- Dự án Khu dân cư đô thị Yên Thanh,Ngắn hạn > - Dự án Khu dân cư đô thị Yên Thanh,- Dự án Khu dân cư đô thị Yên Thanh,70.000.000.000,70.000.000.000,70000000000.0,70000000000.0
- Dự án Kim Dinh 4,Ngắn hạn > - Dự án Kim Dinh 4,- Dự án Kim Dinh 4,70.000.000.000,-,70000000000.0,
- Dự án kết hợp (Nguyễn Cửu Vân - Phan Huy ích - Nó Trang Long),Ngắn hạn > - Dự án kết hợp (Nguyễn Cửu Vân - Phan Huy ích - Nó Trang Long),- Dự án kết hợp (Nguyễn Cửu Vân - Phan Huy ích - Nó Trang Long),59.100.000.000,59.100.000.000,59100000000.0,59100000000.0
- Dự án Saigon Gateway,Ngắn hạn > - Dự án Saigon Gateway,- Dự án Saigon Gateway,56.401.119.972,56.401.119.972,56401119972.0,56401119972.0
- Dự án Trần Thủ Độ,Ngắn hạn > - Dự án Trần Thủ Độ,- Dự án Trần Thủ Độ,54.779.161.038,146.680.697.000,54779161038.0,146680697000.0
- Dự án Tân Vinh,Ngắn hạn > - Dự án Tân Vinh,- Dự án Tân Vinh,46.300.000.000,-,46300000000.0,
- Dự án Quê Võ,Ngắn hạn > - Dự án Quê Võ,- Dự án Quê Võ,40.000.000.000,-,40000000000.0,
- Dự án Vĩnh Yên City,Ngắn hạn > - Dự án Vĩnh Yên City,- Dự án Vĩnh Yên City,40.000.000.000,-,40000000000.0,
- Dự án Sài Đồng,Ngắn hạn > - Dự án Sài Đồng,- Dự án Sài Đồng,19.998.468.674,201.860.462.785,19998468674.0,201860462785.0
- Dự án Lộc Phát,Ngắn hạn > - Dự án Lộc Phát,- Dự án Lộc Phát,-,286.952.350.000,,286952350000.0
- Khác,Ngắn hạn > - Khác,- Khác,1.105.123.127.577,737.421.855.958,1105123127577.0,737421855958.0
"Tạm hoàn ứng cho chủ đầu tư – Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Ngắn hạn > Tạm hoàn ứng cho chủ đầu tư – Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")","Tạm hoàn ứng cho chủ đầu tư – Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An (""Hà An"")",586.750.000.000,-,586750000000.0,
"Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")","Ngắn hạn > Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")","Vốn góp theo các hợp đồng hợp tác kinh doanh (""HDHTKD"")",132.302.300.000,638.856.511.155,132302300000.0,638856511155.0
Đặt cọc để nhận chuyển nhượng cổ phần,Ngắn hạn > Đặt cọc để nhận chuyển nhượng cổ phần,Đặt cọc để nhận chuyển nhượng cổ phần,79.870.000.000,489.740.000.000,79870000000.0,489740000000.0
