row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Công ty trongTập đoàn,Doanh thudịch vụ môi giới,373.314.546.386,-,,,373314546386.0,
DXI,Phải thu ngắn hạn của khách hàng > DXI,DXI,Công ty trongTập đoàn,Doanh thudịch vụ môi giới,60.686.692.798,1.119.677.932,,,60686692798.0,1119677932.0
Xây dựng FBV,Phải thu ngắn hạn của khách hàng > Xây dựng FBV,Xây dựng FBV,Công ty trongTập đoàn,Doanh thudịch vụ môi giới,27.454.432.234,-,,,27454432234.0,
DXG,Phải thu ngắn hạn của khách hàng > DXG,DXG,Công ty mẹ,Doanh thudịch vụ môi giới,23.551.779.175,1.273.321.716,,,23551779175.0,1273321716.0
LDG,Phải thu ngắn hạn của khách hàng > LDG,LDG,Công ty liên kếttrước đây,Doanh thudịch vụ môi giới,-,17.181.207.067,,,,17181207067.0
,,,,,485.007.450.593,19.574.206.715,,,485007450593.0,19574206715.0
