row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ bên khác,Phải thu từ bên khác,Phải thu từ bên khác,1.011.818.323.309,1.620.650.965.060,1011818323309.0,1620650965060.0
- Công ty TNHH Dịch vụ Đầu tư vàKinh doanh Địa ốc Minh Bình,- Công ty TNHH Dịch vụ Đầu tư vàKinh doanh Địa ốc Minh Bình,- Công ty TNHH Dịch vụ Đầu tư vàKinh doanh Địa ốc Minh Bình,154.402.487.531,169.402.487.531,154402487531.0,169402487531.0
- Công ty Cổ phần Đầu tư LDG,- Công ty Cổ phần Đầu tư LDG,- Công ty Cổ phần Đầu tư LDG,79.452.171.156,-,79452171156.0,
- Công ty TNHH MTV Setia Lái Thiêu,- Công ty TNHH MTV Setia Lái Thiêu,- Công ty TNHH MTV Setia Lái Thiêu,71.888.725.400,-,71888725400.0,
- Công ty TNHH IDE Việt Nam (i),- Công ty TNHH IDE Việt Nam (i),- Công ty TNHH IDE Việt Nam (i),71.886.015.215,71.886.015.215,71886015215.0,71886015215.0
- Công ty Cổ phần Mặt trời Cửu Long,- Công ty Cổ phần Mặt trời Cửu Long,- Công ty Cổ phần Mặt trời Cửu Long,41.413.321.130,34.807.867.500,41413321130.0,34807867500.0
- Công ty Cổ phần Đầu tư BBC,- Công ty Cổ phần Đầu tư BBC,- Công ty Cổ phần Đầu tư BBC,13.971.383.868,-,13971383868.0,
- Công ty Cổ phần Bất động sảnHiệp Phú Land (ii),- Công ty Cổ phần Bất động sảnHiệp Phú Land (ii),- Công ty Cổ phần Bất động sảnHiệp Phú Land (ii),13.302.418.915,10.889.156.954,13302418915.0,10889156954.0
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,565.501.800.094,1.333.665.437.860,565501800094.0,1333665437860.0
Phải thu từ bên liên quan (Thuyết minh số 33),Phải thu từ bên liên quan (Thuyết minh số 33),Phải thu từ bên liên quan (Thuyết minh số 33),485.007.450.593,19.574.206.715,485007450593.0,19574206715.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.496.825.773.902,1.640.225.171.775,1496825773902.0,1640225171775.0
Dự phòng phải thu ngắn hạn của khách hàng(Thuyết minh số 11),Dự phòng phải thu ngắn hạn của khách hàng(Thuyết minh số 11),Dự phòng phải thu ngắn hạn của khách hàng(Thuyết minh số 11),(93.401.669.392),(13.909.371.558),-93401669392.0,-13909371558.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.403.424.104.510,1.626.315.800.217,1403424104510.0,1626315800217.0
