row_label_raw,row_label_full,Số đầu năm > Cộng: Dự phòng trích lập trong năm,Năm nay > 16.494.985.673 > 81.585.260.110,VNDNăm trước > 12.842.019.957 > 7.114.060.597,numeric__Năm nay > 16.494.985.673 > 81.585.260.110,numeric__VNDNăm trước > 12.842.019.957 > 7.114.060.597
Cộng: Tăng do mua lại công ty con,Cộng: Tăng do mua lại công ty con,Cộng: Tăng do mua lại công ty con,682.370.350,-,682370350.0,
Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,(2.775.332.626),(3.461.094.881),-2775332626.0,-3461094881.0
Số cuối năm,Số cuối năm,Số cuối năm,95.987.283.507,16.494.985.673,95987283507.0,16494985673.0
