row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thu hộ chủ đầu tư,Thu hộ chủ đầu tư,Thu hộ chủ đầu tư,2.703.452.446.912,1.265.109.692.271,2703452446912.0,1265109692271.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",71.679.083.343,328.767.413.544,71679083343.0,328767413544.0
Khách hàng trả trước mua bất động sản,Khách hàng trả trước mua bất động sản,Khách hàng trả trước mua bất động sản,13.202.585.099,36.103.845.026,13202585099.0,36103845026.0
Nhận góp vốn theo HĐHTKD (*),Nhận góp vốn theo HĐHTKD (*),Nhận góp vốn theo HĐHTKD (*),150.179.184.000,270.802.484.400,150179184000.0,270802484400.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,2.613.727,2.128.431.909,2613727.0,2128431909.0
Khác,Khác,Khác,139.111.786.179,36.157.181.562,139111786179.0,36157181562.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.077.627.699.260,1.939.069.048.712,3077627699260.0,1939069048712.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,2.927.448.515.260,1.360.417.746.122,2927448515260.0,1360417746122.0
Phải trả bên liên quan (Thuyết minh số 33),Trong đó: > Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),150.179.184.000,578.651.302.590,150179184000.0,578651302590.0
