row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,,
Chu Thị Bình,Hội đồng Quản trị > Chu Thị Bình,Chu Thị Bình,150.000.000,150.000.000,150000000.0,150000000.0
Lê Văn Quang,Hội đồng Quản trị > Lê Văn Quang,Lê Văn Quang,150.000.000,150.000.000,150000000.0,150000000.0
Lê Văn Điệp,Hội đồng Quản trị > Lê Văn Điệp,Lê Văn Điệp,150.000.000,150.000.000,150000000.0,150000000.0
Bùi Anh Dũng,Hội đồng Quản trị > Bùi Anh Dũng,Bùi Anh Dũng,150.000.000,150.000.000,150000000.0,150000000.0
Phan Thanh Lộc,Hội đồng Quản trị > Phan Thanh Lộc,Phan Thanh Lộc,390.000.000,387.500.000,390000000.0,387500000.0
Hồ Thu Lê,Hội đồng Quản trị > Hồ Thu Lê,Hồ Thu Lê,390.000.000,387.500.000,390000000.0,387500000.0
Osada Tsutomu,Hội đồng Quản trị > Osada Tsutomu,Osada Tsutomu,-,138.461.538,,138461538.0
Nguyễn Nhân Nghĩa,Hội đồng Quản trị > Nguyễn Nhân Nghĩa,Nguyễn Nhân Nghĩa,390.000.000,387.500.000,390000000.0,387500000.0
Nagoya Yutaka,Hội đồng Quản trị > Nagoya Yutaka,Nagoya Yutaka,144.230.769,387.500.000,144230769.0,387500000.0
Tsukahara Keiichi,Hội đồng Quản trị > Tsukahara Keiichi,Tsukahara Keiichi,144.230.769,208.653.847,144230769.0,208653847.0
Sasaki Takahiro,Hội đồng Quản trị > Sasaki Takahiro,Sasaki Takahiro,202.500.000,-,202500000.0,
Hamaya Harutoshi,Hội đồng Quản trị > Hamaya Harutoshi,Hamaya Harutoshi,202.500.000,-,202500000.0,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,,
Lê Văn Quang,Ban Giám đốc > Lê Văn Quang,Lê Văn Quang,1.388.319.843,1.525.220.673,1388319843.0,1525220673.0
Chu Thị Bình,Ban Giám đốc > Chu Thị Bình,Chu Thị Bình,1.487.452.599,1.150.851.285,1487452599.0,1150851285.0
Lê Văn Điệp,Ban Giám đốc > Lê Văn Điệp,Lê Văn Điệp,4.263.773.924,3.324.258.104,4263773924.0,3324258104.0
Bùi Anh Dũng,Ban Giám đốc > Bùi Anh Dũng,Bùi Anh Dũng,29.100.000,28.150.000,29100000.0,28150000.0
Thái Hoàng Hùng,Ban Giám đốc > Thái Hoàng Hùng,Thái Hoàng Hùng,1.173.172.087,1.024.944.739,1173172087.0,1024944739.0
Lê Thị Dju Minh,Ban Giám đốc > Lê Thị Dju Minh,Lê Thị Dju Minh,1.076.918.374,916.832.227,1076918374.0,916832227.0
Suzuki Yoshiaki,Ban Giám đốc > Suzuki Yoshiaki,Suzuki Yoshiaki,90.566.000,1.403.773.000,90566000.0,1403773000.0
Tsunoda Norihisa,Ban Giám đốc > Tsunoda Norihisa,Tsunoda Norihisa,780.780.000,-,780780000.0,
Trần Văn Thái,Ban Giám đốc > Trần Văn Thái,Trần Văn Thái,593.838.111,-,593838111.0,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,,
Trần Văn Khánh,Ban Kiểm soát > Trần Văn Khánh,Trần Văn Khánh,421.313.151,369.506.156,421313151.0,369506156.0
Nguyễn Thị Hồng Cúc,Ban Kiểm soát > Nguyễn Thị Hồng Cúc,Nguyễn Thị Hồng Cúc,313.444.048,302.492.695,313444048.0,302492695.0
Đỗ Thị Hạnh,Ban Kiểm soát > Đỗ Thị Hạnh,Đỗ Thị Hạnh,337.519.211,318.792.795,337519211.0,318792795.0
