row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Thành phẩm đã bán,Tổng doanh thu > ▪ Thành phẩm đã bán,▪ Thành phẩm đã bán,7.374.998.082.775,8.559.505.280.109,7374998082775.0,8559505280109.0
▪ Nguyên vật liệu và hàng hóa đã bán,Tổng doanh thu > ▪ Nguyên vật liệu và hàng hóa đã bán,▪ Nguyên vật liệu và hàng hóa đã bán,1.563.473.908.450,1.585.765.180.348,1563473908450.0,1585765180348.0
▪ Phế liệu đã bán,Tổng doanh thu > ▪ Phế liệu đã bán,▪ Phế liệu đã bán,14.728.826.773,12.707.919.734,14728826773.0,12707919734.0
,,,8.953.200.817.998,10.157.978.380.191,8953200817998.0,10157978380191.0
Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,Trừ các khoản giảm trừ doanh thu,,
▪ Giảm giá hàng bán,Trừ các khoản giảm trừ doanh thu > ▪ Giảm giá hàng bán,▪ Giảm giá hàng bán,-,156.924.861,,156924861.0
▪ Hàng bán bị trả lại,Trừ các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,27.687.735.833,16.915.545.202,27687735833.0,16915545202.0
,,,27.687.735.833,17.072.470.063,27687735833.0,17072470063.0
Doạnh thu thuần,Trừ các khoản giảm trừ doanh thu > Doạnh thu thuần,Doạnh thu thuần,8.925.513.082.165,10.140.905.910.128,8925513082165.0,10140905910128.0
