row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngắn hạn ngân hàng(Thuyết minh số 25.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng(Thuyết minh số 25.1),Vay ngắn hạn ngân hàng(Thuyết minh số 25.1),195.793.457.889,195.793.457.889,620.189.557.397,(628.671.191.430),187.311.823.856,187.311.823.856,195793457889.0,195793457889.0,620189557397.0,-628671191430.0,187311823856.0,187311823856.0
Vay ngắn hạn khác (*),Vay ngắn hạn > Vay ngắn hạn khác (*),Vay ngắn hạn khác (*),8.851.700.000,8.851.700.000,500.000.000,(3.122.895.876),6.228.804.124,6.228.804.124,8851700000.0,8851700000.0,500000000.0,-3122895876.0,6228804124.0,6228804124.0
Vay dài hạn đến hạn trả ngân hàng(Thuyết minh số 25.2),Vay ngắn hạn > Vay dài hạn đến hạn trả ngân hàng(Thuyết minh số 25.2),Vay dài hạn đến hạn trả ngân hàng(Thuyết minh số 25.2),2.081.298.250,2.081.298.250,2.549.999.999,(2.031.298.249),2.600.000.000,2.600.000.000,2081298250.0,2081298250.0,2549999999.0,-2031298249.0,2600000000.0,2600000000.0
,,,206.726.456.139,206.726.456.139,623.239.557.396,(633.825.385.555),196.140.627.980,196.140.627.980,206726456139.0,206726456139.0,623239557396.0,-633825385555.0,196140627980.0,196140627980.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng(Thuyết minh số 25.2),Vay dài hạn > Vay ngân hàng(Thuyết minh số 25.2),Vay ngân hàng(Thuyết minh số 25.2),12.528.130.909,12.528.130.909,-,(2.549.999.999),9.978.130.910,9.978.130.910,12528130909.0,12528130909.0,,-2549999999.0,9978130910.0,9978130910.0
Vay đối tượng khác (**),Vay dài hạn > Vay đối tượng khác (**),Vay đối tượng khác (**),320.284.500,320.284.500,-,-,320.284.500,320.284.500,320284500.0,320284500.0,,,320284500.0,320284500.0
,,,12.848.415.409,12.848.415.409,-,(2.549.999.999),10.298.415.410,10.298.415.410,12848415409.0,12848415409.0,,-2549999999.0,10298415410.0,10298415410.0
