row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,606.446.374.013,595.024.093.516,,,606446374013.0,595024093516.0
310,310,310,I. Nợ ngắn hạn,,548.310.712.647,558.335.385.708,,,548310712647.0,558335385708.0
311,311,311,1. Phải trả người bán ngắn hạn,18,117.226.189.930,103.604.754.417,,18.0,117226189930.0,103604754417.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,22.895.224.400,25.872.768.161,,,22895224400.0,25872768161.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,18.587.439.228,19.459.166.463,,19.0,18587439228.0,19459166463.0
314,314,314,4. Phải trả người lao động,,70.538.132.077,78.300.581.052,,,70538132077.0,78300581052.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,23.675.565.537,18.243.620.291,,20.0,23675565537.0,18243620291.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,10.044.552.869,8.375.859.373,,22.0,10044552869.0,8375859373.0
319,319,319,7. Phải trả ngắn hạn khác,21,56.785.534.922,68.472.596.019,,21.0,56785534922.0,68472596019.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,25,196.140.627.980,206.726.456.139,,25.0,196140627980.0,206726456139.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,300.000.000,300.000.000,,,300000000.0,300000000.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",23,32.117.445.704,28.979.583.793,,23.0,32117445704.0,28979583793.0
330,330,330,II. Nợ dài hạn,,58.135.661.366,36.688.707.808,,,58135661366.0,36688707808.0
337,337,337,1. Phải trả dài hạn khác,21,19.252.741.228,12.045.897.631,,21.0,19252741228.0,12045897631.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,25,10.298.415.410,12.848.415.409,,25.0,10298415410.0,12848415409.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,35.3,15.584.504.728,11.794.394.768,,353.0,15584504728.0,11794394768.0
343,343,343,4. Quỹ phát triển khoa học và công nghệ,24,13.000.000.000,-,,24.0,13000000000.0,
