row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,117.226.189.930,117.226.189.930,103.604.754.417,103.604.754.417,117226189930.0,117226189930.0,103604754417.0,103604754417.0
- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,6.376.228.882,6.376.228.882,-,-,6376228882.0,6376228882.0,,
- Công ty TNHH Sumimoto Forestry (Singapore),- Công ty TNHH Sumimoto Forestry (Singapore),- Công ty TNHH Sumimoto Forestry (Singapore),5.866.127.544,5.866.127.544,-,-,5866127544.0,5866127544.0,,
- Công ty LES SRL,- Công ty LES SRL,- Công ty LES SRL,496.843.281,496.843.281,19.878.280.133,19.878.280.133,496843281.0,496843281.0,19878280133.0,19878280133.0
- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,508.913.086,508.913.086,3.683.663.349,3.683.663.349,508913086.0,508913086.0,3683663349.0,3683663349.0
- Công ty TNHH Lâm sản An Việt,- Công ty TNHH Lâm sản An Việt,- Công ty TNHH Lâm sản An Việt,-,-,5.540.311.750,5.540.311.750,,,5540311750.0,5540311750.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,103.978.077.137,103.978.077.137,74.502.499.185,74.502.499.185,103978077137.0,103978077137.0,74502499185.0,74502499185.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,117.226.189.930,117.226.189.930,103.604.754.417,103.604.754.417,117226189930.0,117226189930.0,103604754417.0,103604754417.0
