row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,34.398.750.466,35.697.559.723,34398750466.0,35697559723.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,4.813.101.585,3.047.346.781,4813101585.0,3047346781.0
Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,-,765.388.489,,765388489.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,39.211.852.051,39.510.294.993,39211852051.0,39510294993.0
