row_label_raw,row_label_full,1. Lợi nhuận đã thực hiện chưa phân phối năm trước (tại 1/1/2021 và 1/1/2020) > 2. Lỗ chưa thực hiện cuối năm (tại 31/12/2021 và 31/12/2020) > 3. Lợi nhuận đã thực hiện trong năm > 4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn tính đến cuối năm ((4)=(1)+(2)+(3)),Năm nay > 2.660.148.273.194 > (56.827.577.489) > 2.584.889.227.021 > 5.188.209.922.726,Đơn vị tính: VNDNăm trước > 3.194.600.794.526 > (114.781.779.068) > 992.892.632.395 > 4.072.711.647.853,numeric__Năm nay > 2.660.148.273.194 > (56.827.577.489) > 2.584.889.227.021 > 5.188.209.922.726,numeric__Đơn vị tính: VNDNăm trước > 3.194.600.794.526 > (114.781.779.068) > 992.892.632.395 > 4.072.711.647.853
"5. Số trích các quỹ từ lợi nhuận- Quỹ dự trữ bổ sung vốn điều lệ- Quỹ dự phòng tài chính và rủi ro nghiệp vụ- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích các quỹ từ lợi nhuận- Quỹ dự trữ bổ sung vốn điều lệ- Quỹ dự phòng tài chính và rủi ro nghiệp vụ- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","5. Số trích các quỹ từ lợi nhuận- Quỹ dự trữ bổ sung vốn điều lệ- Quỹ dự phòng tài chính và rủi ro nghiệp vụ- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng",(198.058.226.324)(58.252.419.507)(58.252.419.507)(81.553.387.310),(89.767.340.628)(44.883.670.314)(44.883.670.314)-,,
6. Các khoản khác làm tăng/(giảm) lợi nhuận chưa phân phối,"5. Số trích các quỹ từ lợi nhuận- Quỹ dự trữ bổ sung vốn điều lệ- Quỹ dự phòng tài chính và rủi ro nghiệp vụ- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng > 6. Các khoản khác làm tăng/(giảm) lợi nhuận chưa phân phối",6. Các khoản khác làm tăng/(giảm) lợi nhuận chưa phân phối,31.957.963.865,(7.822.160.099),31957963865.0,-7822160099.0
7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Phát hành cổ phiếu trả cổ tức- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Phát hành cổ phiếu trả cổ tức- Trả cổ tức bằng tiền,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Phát hành cổ phiếu trả cổ tức- Trả cổ tức bằng tiền,(2.280.128.263.317)(1.634.267.279.317)(645.860.984.000),(1.429.755.653.000)(828.819.290.000)(600.936.363.000),,
Lợi nhuận tối đa còn có thể phân phối,7. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD- Phát hành cổ phiếu trả cổ tức- Trả cổ tức bằng tiền > Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,2.741.981.396.950,2.545.366.494.126,2741981396950.0,2545366494126.0
