row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng",,,,,,,
01,01,01,1. Tiền thu bán chứng khoán môi giới cho khách hàng,,599.609.517.764.931,175.004.650.211.723,,,599609517764931.0,175004650211723.0
02,02,02,2. Tiền chi mua chứng khoán môi giới cho khách hàng,,(598.972.716.744.409),(175.052.653.309.811),,,-598972716744409.0,-175052653309811.0
07,07,07,3. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,,625.340.846.833.613,179.140.089.460.808,,,625340846833613.0,179140089460808.0
07.1,07.1,07.1,4. Tiền gửi ký quỹ của Nhà đầu tư tại VSD (tăng/(giảm)),,336.587.037.553,(7.557.458.194),,,336587037553.0,-7557458194.0
08,08,08,5. Chi trả thanh toán giao dịch chứng khoán của khách hàng,,(622.628.501.424.924),(173.690.555.564.960),,,-622628501424924.0,-173690555564960.0
09,09,09,6. Chi trả phí lưu ký chứng khoán của khách hàng,,(30.752.957.605),(24.601.768.778),,,-30752957605.0,-24601768778.0
12,12,12,7. Tiền thu của Tổ chức phát hành chứng khoán,,3.852.630.503.430,258.519.494.358,,,3852630503430.0,258519494358.0
13,13,13,8. Tiền chi trả Tổ chức phát hành chứng khoán,,(5.073.530.022.868),(3.347.300.472.909),,,-5073530022868.0,-3347300472909.0
20,20,20,Tăng tiền thuần trong năm,,2.434.080.989.721,2.280.590.592.237,,,2434080989721.0,2280590592237.0
30,30,30,II. Tiền và các khoản tương đương tiền đầu năm của khách hàng,,4.812.384.222.934,2.531.793.630.697,,,4812384222934.0,2531793630697.0
31,31,31,Tiền gửi ngân hàng đầu năm:,,4.812.384.222.934,2.531.793.630.697,,,4812384222934.0,2531793630697.0
32,32,32,- Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý,,4.780.374.009.760,2.481.001.828.214,,,4780374009760.0,2481001828214.0
,,,Trong đó: Tiền gửi ký quỹ của Nhà đầu tư tại VSD,,407.563.136.036,415.120.594.227,,,407563136036.0,415120594227.0
33,33,33,- Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,,19.711.153.662,3.790.098.239,,,19711153662.0,3790098239.0
35,35,35,- Tiền gửi của Tổ chức phát hành,,12.299.059.512,47.001.704.244,,,12299059512.0,47001704244.0
