row_label_raw,row_label_full,STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại cuối năm,Số dư chênh lệch đánh giá lại đầu năm,Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm,numeric__Danh mục các loại tài sản tài chính,numeric__Giá trị mua theo số kế toán,numeric__Giá trị hợp lý,numeric__Số dư chênh lệch đánh giá lại cuối năm,numeric__Số dư chênh lệch đánh giá lại đầu năm,numeric__Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm
I,I,I,Loại FVTPL,,,,,,,,,,,
3,I > 3,3,Cổ phiếu chưa niêm yết,104.339.454.012,84.528.770.867,(19.810.683.145),(19.556.918.088),(253.765.057),,104339454012.0,84528770867.0,-19810683145.0,-19556918088.0,-253765057.0
4,I > 4,4,Trải phiếu niêm yết,100.074.600.000,100.074.600.000,-,-,-,,100074600000.0,100074600000.0,,,
5,I > 5,5,Trải phiếu chưa niêm yết,3.209.941.475.120,3.209.941.475.120,-,-,-,,3209941475120.0,3209941475120.0,,,
6,I > 6,6,Chứng chỉ tiền gửi,6.772.788.212.290,6.772.788.212.290,-,-,-,,6772788212290.0,6772788212290.0,,,
II,I > II,II,Loại AFS,276.320.839.159,271.579.547.769,(4.741.291.390),(5.670.534.889),929.243.499,,276320839159.0,271579547769.0,-4741291390.0,-5670534889.0,929243499.0
1,I > 1,1,Cổ phiếu chưa niêm yết,276.320.839.159,271.579.547.769,(4.741.291.390),(5.670.534.889),929.243.499,,276320839159.0,271579547769.0,-4741291390.0,-5670534889.0,929243499.0
,,,Tổng cộng,12.292.482.563.982,12.294.671.339.406,2.188.775.424,38.170.045.437,(35.981.270.013),,12292482563982.0,12294671339406.0,2188775424.0,38170045437.0,-35981270013.0
