row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
41,41,41,1. Chênh lệch lãi tỷ giá hối đoái đã và chưa thực hiện,,10.840.924.272,28.659.748.695,,,10840924272.0,28659748695.0
42,42,42,"2. Doanh thu, dự thu cổ tức, lãi tiền gửi không cổ định",,18.954.611.074,12.996.728.146,,,18954611074.0,12996728146.0
43,43,43,"3. Lãi bản, thanh lý các khoản đầu tư vào công ty con, công ty liên kết",,241.303.599.806,13.701.612.484,,,241303599806.0,13701612484.0
44,44,44,4. Doanh thu khác về đầu tư,,72.198.308.202,153.395.462.497,,,72198308202.0,153395462497.0
50,50,50,Cộng doanh thu hoạt động tài chính,36,343.297.443.354,208.753.551.822,,36.0,343297443354.0,208753551822.0
,,,IV. CHI PHÍ TÀI CHÍNH,,,,,,,
51,51,51,1. Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,,37.681.359.241,12.458.888.106,,,37681359241.0,12458888106.0
52,52,52,2. Chỉ phí lãi vay,,1.029.858.485.847,829.431.323.089,,,1029858485847.0,829431323089.0
55,55,55,3. Chỉ phí tài chính khác,,47.056.563.263,95.254.840.329,,,47056563263.0,95254840329.0
60,60,60,Cộng chỉ phí tài chính,37,1.114.596.408.351,937.145.051.524,,37.0,1114596408351.0,937145051524.0
61,61,61,V. CHI PHÍ BÁN HÀNG,,-,-,,,,
62,61 > 62,62,VI. CHI PHÍ QUẢN LÝ,38,265.009.663.885,184.156.140.350,,38.0,265009663885.0,184156140350.0
70,61 > 70,70,VII. KẾT QUẢ HOẠT ĐỘNG,,3.252.310.829.700,1.552.457.656.856,,,3252310829700.0,1552457656856.0
,,,VIII. THU NHẬP KHÁC VÀ CHI PHÍ KHÁC,,,,,,,
71,61 > 71,71,Thu nhập khác,,114.101.341.802,5.273.691.839,,,114101341802.0,5273691839.0
72,61 > 72,72,Chỉ phí khác,,1.373.330.333,178.063.632,,,1373330333.0,178063632.0
80,61 > 80,80,Cộng kết quả hoạt động khác,39,112.728.011.469,5.095.628.207,,39.0,112728011469.0,5095628207.0
90,61 > 90,90,IX. TỔNG LỢI NHUẬN KẾ TOÁN TRƯỚC THUẾ,,3.365.038.841.169,1.557.553.285.063,,,3365038841169.0,1557553285063.0
91,61 > 91,91,Lợi nhuận đã thực hiện,,3.232.171.363.849,1.271.395.655.560,,,3232171363849.0,1271395655560.0
92,61 > 92,92,Lợi nhuận chưa thực hiện,,132.867.477.320,286.157.629.503,,,132867477320.0,286157629503.0
100,61 > 100,100,X. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP (TNDN),40,669.971.143.149,301.621.466.108,,40.0,669971143149.0,301621466108.0
100.1,61 > 100.1,100.1,Chỉ phí thuế TNDN hiện hành,40.1,650.668.031.005,267.248.078.434,,401.0,650668031005.0,267248078434.0
100.2,61 > 100.2,100.2,Chỉ phí thuế TNDN hoãn lại,40.2,19.303.112.144,34.373.387.674,,402.0,19303112144.0,34373387674.0
200,61 > 200,200,XI. LỢI NHUẬN KẾ TOÁN SAU THUẾ TNDN,,2.695.067.698.020,1.255.931.818.955,,,2695067698020.0,1255931818955.0
201,61 > 201,201,1. Lợi nhuận sau thuế phân bổ cho chủ sở hữu,,2.695.913.941.251,1.257.372.470.832,,,2695913941251.0,1257372470832.0
202,61 > 202,202,2. Lợi nhuận sau thuế trích các Quỹ,,182.965.196.138,83.436.396.535,,,182965196138.0,83436396535.0
203,61 > 203,203,3. Lợi nhuận thuần phân bổ cho lợi ích của cổ đông không kiểm soát,,(846.243.231),(1.440.651.877),,,-846243231.0,-1440651877.0
