row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,37.681.359.241,12.458.888.106,37681359241.0,12458888106.0
Chi phí lãi trái phiếu phát hành,Chi phí lãi trái phiếu phát hành,Chi phí lãi trái phiếu phát hành,14.713.190.434,86.595.617.907,14713190434.0,86595617907.0
Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,1.015.145.295.413,742.835.705.182,1015145295413.0,742835705182.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,47.056.563.263,95.254.840.329,47056563263.0,95254840329.0
Tổng cộng,Tổng cộng,Tổng cộng,1.114.596.408.351,937.145.051.524,1114596408351.0,937145051524.0
