row_label_raw,row_label_full,col_0,Giá trịphải thu khó đồicuối năm,Số dự phòngđầu năm,Số trích lậptrong năm,Số hoàn nhập/xửlý nợ trong năm,Số dự phòngcuối năm,Đơn vị tính. VNDGiá trịphải thu khó đồiđầu năm,numeric__Giá trịphải thu khó đồicuối năm,numeric__Số dự phòngđầu năm,numeric__Số trích lậptrong năm,numeric__Số hoàn nhập/xửlý nợ trong năm,numeric__Số dự phòngcuối năm,numeric__Đơn vị tính. VNDGiá trịphải thu khó đồiđầu năm
Dự phòng phải thu bán các tài sản tài chính khó đồi,Dự phòng phải thu bán các tài sản tài chính khó đồi,Dự phòng phải thu bán các tài sản tài chính khó đồi,232.864.343.084,290.268.582.666,-,(57.404.239.582),232.864.343.084,290.268.582.666,232864343084.0,290268582666.0,,-57404239582.0,232864343084.0,290268582666.0
- Công ty TNHH TMXD Phúc Bảo Minh,- Công ty TNHH TMXD Phúc Bảo Minh,- Công ty TNHH TMXD Phúc Bảo Minh,232.864.343.084,290.268.582.666,-,(57.404.239.582),232.864.343.084,290.268.582.666,232864343084.0,290268582666.0,,-57404239582.0,232864343084.0,290268582666.0
Phải thu các dịch vụ công ty chứng khoán cung cấp khó đồi,Phải thu các dịch vụ công ty chứng khoán cung cấp khó đồi,Phải thu các dịch vụ công ty chứng khoán cung cấp khó đồi,9.877.488.657,11.107.959.417,50.000.000,(1.355.470.760),9.802.488.657,11.232.959.417,9877488657.0,11107959417.0,50000000.0,-1355470760.0,9802488657.0,11232959417.0
- Công ty Cổ Phần Bệnh viện HữuNghị Đa Khoa Nghệ An,- Công ty Cổ Phần Bệnh viện HữuNghị Đa Khoa Nghệ An,- Công ty Cổ Phần Bệnh viện HữuNghị Đa Khoa Nghệ An,10.000.000,5.000.000,2.000.000,-,7.000.000,10.000.000,10000000.0,5000000.0,2000000.0,,7000000.0,10000000.0
- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),- Công ty Cổ phần Tập đoàn Dabaco Việt Nam (DBC),240.000.000,120.000.000,48.000.000,-,168.000.000,240.000.000,240000000.0,120000000.0,48000000.0,,168000000.0,240000000.0
- Phải thu giao dịch ký quỹ quá hạn -khách hàng cá nhân,- Phải thu giao dịch ký quỹ quá hạn -khách hàng cá nhân,- Phải thu giao dịch ký quỹ quá hạn -khách hàng cá nhân,9.627.488.657,10.982.959.417,-,(1.355.470.760),9.627.488.657,10.982.959.417,9627488657.0,10982959417.0,,-1355470760.0,9627488657.0,10982959417.0
Tổng cộng,Tổng cộng,Tổng cộng,242.741.831.741,301.376.542.083,50.000.000,(58.759.710.342),242.666.831.741,301.501.542.083,242741831741.0,301376542083.0,50000000.0,-58759710342.0,242666831741.0,301501542083.0
