row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.642.264.628.702,620.551.344.611,1642264628702.0,620551344611.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,721.604.615.457,1.064.921.809.101,721604615457.0,1064921809101.0
Lãi vay vốn hóa trong năm,Lãi vay vốn hóa trong năm,Lãi vay vốn hóa trong năm,7.538.366.570,7.170.325.458,7538366570.0,7170325458.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(1.968.543.387.369),(50.378.850.468),-1968543387369.0,-50378850468.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,402.864.223.360,1.642.264.628.702,402864223360.0,1642264628702.0
Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,,
,,,31/12/2019VND,1/1/2019VND,,
Dự án mở rộng Nhà máy Thủy điện Đa Nhim (*),Các công trình xây dựng cơ bản dở dang lớn như sau: > Dự án mở rộng Nhà máy Thủy điện Đa Nhim (*),Dự án mở rộng Nhà máy Thủy điện Đa Nhim (*),381.845.141.005,1.170.048.389.689,381845141005.0,1170048389689.0
Dự án Nhà máy Điện Mặt trời Đa Mi (**),Các công trình xây dựng cơ bản dở dang lớn như sau: > Dự án Nhà máy Điện Mặt trời Đa Mi (**),Dự án Nhà máy Điện Mặt trời Đa Mi (**),21.019.082.355,472.216.239.013,21019082355.0,472216239013.0
,,,402.864.223.360,1.642.264.628.702,402864223360.0,1642264628702.0
