row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2019 VND,1/1/2019 VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,88.058.439.092,302.541.500.294,88058439092.0,302541500294.0
Dài hạn,Dài hạn,Dài hạn,35.587.067.377,95.970.720.475,35587067377.0,95970720475.0
,,,123.645.506.469,398.512.220.769,123645506469.0,398512220769.0
