row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lương và thường,Lương và thường,Lương và thường,19.866.740.632,24.709.478.446,19866740632.0,24709478446.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.866.740.632,24.709.478.446,19866740632.0,24709478446.0
