row_label_raw,row_label_full,col_0,Giá trị hợp lý được xác định tạm thời,Điều chỉnh giá trị hợp lý,Đơn vị tính: VNDGiá trị hợp lý sau điều chỉnh,numeric__Giá trị hợp lý được xác định tạm thời,numeric__Điều chỉnh giá trị hợp lý,numeric__Đơn vị tính: VNDGiá trị hợp lý sau điều chỉnh
Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,598.597.433.937,87.558.680.300,686.156.114.237,598597433937.0,87558680300.0,686156114237.0
Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,192.492.807.035,13.815.124.197,206.307.931.232,192492807035.0,13815124197.0,206307931232.0
Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,204.060.520.400,73.743.556.103,277.804.076.503,204060520400.0,73743556103.0,277804076503.0
Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,Tài sảnTrong đó- Hàng tồn kho- Tài sản cố địnhNợ phải trả,498.647.463.258,-,498.647.463.258,498647463258.0,,498647463258.0
Tài sản thuần,Tài sản thuần,Tài sản thuần,99.949.970.679,87.558.680.300,187.508.650.979,99949970679.0,87558680300.0,187508650979.0
Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,38.865.008.796,(26.267.604.090),12.597.404.706,38865008796.0,-26267604090.0,12597404706.0
Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,Cổ đông không kiểm soátLợi thế thương mại từ hợp nhất kinh doanh,90.685.020.525,(61.291.076.210),29.393.944.315,90685020525.0,-61291076210.0,29393944315.0
