row_label_raw,row_label_full,col_0,Đơn vị tính: VND,numeric__Đơn vị tính: VND
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,7.366.546.933.741,7366546933741.0
Chỉ phí lãi vay trích trước,Chỉ phí lãi vay trích trước,Chỉ phí lãi vay trích trước,1.205.242.481.968,1205242481968.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,385.018.955.101,385018955101.0
Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,5.590.652.159.634,5590652159634.0
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,34.168.826.603.603,34168826603603.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,357.813.466.293,357813466293.0
Tổng cộng,Tổng cộng,Tổng cộng,49.074.100.600.340,49074100600340.0
