row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,,,,,
Tổng giá trị các khoản phải thu quá hạn thanh toán,Đối tượng nợ > Tổng giá trị các khoản phải thu quá hạn thanh toán,Tổng giá trị các khoản phải thu quá hạn thanh toán,356.097.494.477,211.425.150.317,676.500.521.674,526.657.154.382,356097494477.0,211425150317.0,676500521674.0,526657154382.0
Tổng giá trị các khoản cho vay quá hạn thanh toán,Đối tượng nợ > Tổng giá trị các khoản cho vay quá hạn thanh toán,Tổng giá trị các khoản cho vay quá hạn thanh toán,99.537.848.254,64.688.505.262,82.578.564.023,17.844.590.574,99537848254.0,64688505262.0,82578564023.0,17844590574.0
Lãi vay chưa ghi nhận,Đối tượng nợ > Lãi vay chưa ghi nhận,Lãi vay chưa ghi nhận,3.170.544.373,-,19.169.910.308,-,3170544373.0,,19169910308.0,
TỔNG CỘNG,Đối tượng nợ > TỔNG CỘNG,TỔNG CỘNG,458.805.887.104,276.113.655.579,778.248.996.005,544.501.744.956,458805887104.0,276113655579.0,778248996005.0,544501744956.0
