row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,,,
Đặt cọc cho mục đích đầu tư (i),Ngắn hạn: > Đặt cọc cho mục đích đầu tư (i),Đặt cọc cho mục đích đầu tư (i),4.789.340.371.022,4.629.328.253.727,4789340371022.0,4629328253727.0
Tài sản ngắn hạn khác,Ngắn hạn: > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,222.330.521.597,882.193.173.089,222330521597.0,882193173089.0
TỔNG CỘNG,Ngắn hạn: > TỔNG CỘNG,TỔNG CỘNG,5.011.670.892.619,5.511.521.426.816,5011670892619.0,5511521426816.0
Dài hạn:,Dài hạn:,Dài hạn:,,,,
Đặt cọc cho mục đích đầu tư,Dài hạn: > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,-,3.000.000.000.000,,3000000000000.0
TỔNG CỘNG,Dài hạn: > TỔNG CỘNG,TỔNG CỘNG,-,3.000.000.000.000,,3000000000000.0
