row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,Công ty Cổ phần Giống vật nuôi Hà Nội,"37,63","18,84","Số 77 Lê Hồng Phong, Nguyễn Trãi, Hà Đông, thành phố Hà Nội",Chăn nuôi gia súc,,37.63,18.84,,
2,2,2,Công ty Cổ phần Căng Nha Trang,"30,53","27,63","Số 05 Trần Phú, phường Vĩnh Nguyên, TP Nha Trang, tỉnh Khánh Hòa",Kinh doanh dịch vụ khai thác cảng,,30.53,27.63,,
3,3,3,Công ty Cổ phần In sách Việt Nam,"35,00","22,86","Số nhà 22B, phố Hai Bà Trưng, phường Tràng Tiền, quận Hoàn Kiểm, thành phố Hà Nội","Kinh doanh sách và văn hóa phẩm, văn phòng cho thuê",,35.0,22.86,,
4,4,4,Công ty Tập đoàn Kỹ nghệ Gỗ Trường Thành,"29,90","23,85","Đường ĐT747, khu phố 7, phường Uyên Hưng, thị xã Tân Uyên, tỉnh Bình Dương","Trồng trọt, sản xuất, thương mại và dịch vụ liên quan đến gỗ",,29.9,23.85,,
5,5,5,"Công ty Cổ phần Đầu tư và Phát triển Du lịch Phú Quốc (""Công ty Du lịch Phú Quốc"")","30,00","27,15","Khu Bãi Dài, xã Gành Dầu, huyện Phú Quốc, tỉnh Kiên Giang",Cung cấp dịch vụ lưu trú ngắn ngày,,30.0,27.15,,
6,6,6,"Công ty Cổ phần nước sạch Vinaconex (""Công ty Viwasupco"")","43,60","43,02","Xóm Vật Lại, xã Phú Minh, huyện Kỹ Sơn, tỉnh Hòa Bình",Sản xuất nước sạch,,43.6,43.02,,
