row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,55.845.974.848,34.915.215.231,55845974848.0,34915215231.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,6.168.352.990.692,3.717.308.507.824,6168352990692.0,3717308507824.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,19.031.656.359,19.742.151.512,19031656359.0,19742151512.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,3.590.101.597.502,3.166.499.229.923,3590101597502.0,3166499229923.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.833.332.219.401,6.938.465.104.490,9833332219401.0,6938465104490.0
