row_label_raw,row_label_full,col_0,Giá gốc,Số cuối nămGiá trị hợp lý,Dự phòng,Giá gốc_1,Số đầu nămGiá trị hợp lý,Dự phòng_1,numeric__Giá gốc,numeric__Số cuối nămGiá trị hợp lý,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Số đầu nămGiá trị hợp lý,numeric__Dự phòng_1
Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,32.369.112.000,13.372.452.000,(18.996.660.000),32.369.112.000,17.411.112.000,(14.958.000.000),32369112000.0,13372452000.0,-18996660000.0,32369112000.0,17411112000.0,-14958000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,32.369.112.000,13.372.452.000,(18.996.660.000),32.369.112.000,17.411.112.000,(14.958.000.000),32369112000.0,13372452000.0,-18996660000.0,32369112000.0,17411112000.0,-14958000000.0
6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,6.2 Đầu tư nằm giữ đến ngày đáo hạn,,,,,,
,,,,Số cuối nămGiá gốc,Giá trị ghi sổ,Số đầu nămGiá gốc,Giá trị ghi sổ,,,,,,,
Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),6.2 Đầu tư nằm giữ đến ngày đáo hạn > Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),,480.784.452.807,480.784.452.807,9.602.998.237.082,9.602.998.237.082,,,480784452807.0,480784452807.0,9602998237082.0,9602998237082.0,
Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),6.2 Đầu tư nằm giữ đến ngày đáo hạn > Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),Tiền gửi ngân hàng và chứng chỉ tiền gửi có kỳ hạn (i)Các khoản tiền gửi dài hạn đến hạn thu hồi(Thuyết minh số 19.2),,-,-,1.522.570.241.813,1.522.570.241.813,,,,,1522570241813.0,1522570241813.0,
TỔNG CỘNG,6.2 Đầu tư nằm giữ đến ngày đáo hạn > TỔNG CỘNG,TỔNG CỘNG,,480.784.452.807,480.784.452.807,11.125.568.478.895,11.125.568.478.895,,,480784452807.0,480784452807.0,11125568478895.0,11125568478895.0,
