row_label_raw,row_label_full,col_0,15.148.962.844.620,numeric__15.148.962.844.620
Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,
Người mua trả trước,Nợ phải trả > Người mua trả trước,Người mua trả trước,3.194.052.246.762,3194052246762.0
Thuế và các khoản phải nộp Nhà nước,Nợ phải trả > Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,278.688.960.484,278688960484.0
"Các khoản phải trả, phải nộp ngắn hạn khác","Nợ phải trả > Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác",445.494.832.498,445494832498.0
Vay và nợ thuê tài chính ngắn hạn,Nợ phải trả > Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,612.090.490.328,612090490328.0
Doanh thu chưa thực hiện,Nợ phải trả > Doanh thu chưa thực hiện,Doanh thu chưa thực hiện,1.117.438.026.615,1117438026615.0
Phải trả ngắn hạn khác,Nợ phải trả > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,96.051.655.826,96051655826.0
