row_label_raw,row_label_full,col_0,Đơn vị tính: VND,numeric__Đơn vị tính: VND
Doanh thu tài chính,Doanh thu tài chính,Doanh thu tài chính,5.861.556.630.724,5861556630724.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(5.389.034.072.187),-5389034072187.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,688.479.678.357,688479678357.0
Chi phí khác,Chi phí khác,Chi phí khác,(618.871.762.087),-618871762087.0
Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,64.060.421.393,64060421393.0
Tổng cộng,Tổng cộng,Tổng cộng,606.190.896.200,606190896200.0
Loại trừ:,Loại trừ:,Loại trừ:,Loại trừ:,
Thu nhập giữa các bộ phận,Loại trừ: > Thu nhập giữa các bộ phận,Thu nhập giữa các bộ phận,(3.209.646.835.977),-3209646835977.0
,,,(2.603.455.939.777),-2603455939777.0
