row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",10.576.707.421.358,5.631.331.843.325,10576707421358.0,5631331843325.0
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,43.139.203.044.646,22.299.459.268.555,43139203044646.0,22299459268555.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,5.006.641.648.907,2.273.760.802.057,5006641648907.0,2273760802057.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.342.836.031.423,2.339.355.227.442,3342836031423.0,2339355227442.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,7.506.395.119.722,4.006.701.892.764,7506395119722.0,4006701892764.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),3.243.717.890.681,2.374.341.291.041,3243717890681.0,2374341291041.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,72.815.501.156.737,38.924.950.325.184,72815501156737.0,38924950325184.0
