row_label_raw,row_label_full,STT,Tên Bên liên quan,Mối quan hệ,numeric__Tên Bên liên quan,numeric__Mối quan hệ
1,1,1,Công ty Cổ phần Dịch vụ Nhiên liệu Hàng không Nội Bài,Công ty con,,
2,2,2,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Công ty liên kết,,
3,3,3,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty liên kết,,
4,4,4,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty liên kết,,
5,5,5,Công ty Cổ phần Vận tải Hàng không Miền Nam,Công ty liên kết,,
6,6,6,Công ty Cổ phần Thương mại Hàng không Miền Nam,Công ty liên kết,,
7,7,7,Công ty TNHH Dịch vụ Bảo dưỡng Máy bay Cảng Hàng không,Công ty liên doanh,,
