row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2025 > 5.628.668.765.498 > 2.136.886.350.176,Năm 2024 > 4.582.882.966.942 > 2.571.592.427.573,numeric__Năm 2025 > 5.628.668.765.498 > 2.136.886.350.176,numeric__Năm 2024 > 4.582.882.966.942 > 2.571.592.427.573
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,1.565.660.382.101,1.525.806.629.017,1565660382101.0,1525806629017.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,1.198.012.229.101,1.158.158.476.017,1198012229101.0,1158158476017.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,71.300.827.576,65.503.958.263,71300827576.0,65503958263.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",23.766.942.525,21.834.652.754,23766942525.0,21834652754.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,1.102.944.459.000,1.070.819.865.000,1102944459000.0,1070819865000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,367.648.153.000,367.648.153.000,367648153000.0,367648153000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,367.648.153.000,367.648.153.000,367648153000.0,367648153000.0
Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,6.199.894.733.573,5.628.668.765.498,6199894733573.0,5628668765498.0
