row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,LNST chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối,numeric__Cộng
Số dư tại 01/01/2024,Số dư tại 01/01/2024,Số dư tại 01/01/2024,3.569.399.550.000,353.499.663.780,714.375.667.849,4.582.882.966.942,9.220.157.848.571,3569399550000.0,353499663780.0,714375667849.0,4582882966942.0,9220157848571.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,107.081.980.000,175.368.158.646,65.503.958.263,2.571.592.427.573,2.919.546.524.482,107081980000.0,175368158646.0,65503958263.0,2571592427573.0,2919546524482.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,21.600.000,-,1.525.806.629.017,1.525.828.229.017,,21600000.0,,1525806629017.0,1525828229017.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,3.676.481.530.000,528.846.222.426,779.879.626.112,5.628.668.765.498,10.613.876.144.036,3676481530000.0,528846222426.0,779879626112.0,5628668765498.0,10613876144036.0
Số dư tại 01/01/2025,Số dư tại 01/01/2025,Số dư tại 01/01/2025,3.676.481.530.000,528.846.222.426,779.879.626.112,5.628.668.765.498,10.613.876.144.036,3676481530000.0,528846222426.0,779879626112.0,5628668765498.0,10613876144036.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,71.300.827.576,2.136.886.350.176,2.208.187.177.752,,,71300827576.0,2136886350176.0,2208187177752.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,1.565.660.382.101,1.565.660.382.101,,,,1565660382101.0,1565660382101.0
Số dư tại 31/12/2025,Số dư tại 31/12/2025,Số dư tại 31/12/2025,3.676.481.530.000,528.846.222.426,851.180.453.688,6.199.894.733.573,11.256.402.939.687,3676481530000.0,528846222426.0,851180453688.0,6199894733573.0,11256402939687.0
