row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2025_2,31/12/2025_3,01/01/2025,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2025_2,numeric__31/12/2025_3,numeric__01/01/2025
Tiền mặt tại quỹ (VND),Tiền mặt tại quỹ (VND),Tiền mặt tại quỹ (VND),,2.161.075.347,,,17.450.877.948,,2161075347.0,,,17450877948.0
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,269.328.475.168,,,520.959.028.298,,269328475168.0,,,520959028298.0
+ VND,+ VND,+ VND,,193.461.773.065,,,495.584.375.446,,193461773065.0,,,495584375446.0
+ USD,+ USD,+ USD,"2.908.161,80",#,75.866.702.103,"1.004.913,23",# 25.374.652.852,2908161.8,,75866702103.0,1004913.23,
Cộng,Cộng,Cộng,,271.489.550.515,,,538.409.906.246,,271489550515.0,,,538409906246.0
