row_label_raw,row_label_full,col_0,Đầu năm,Tăng trong năm,Giảm trong năm,Cuối năm,numeric__Đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.713.580.820.203,7.166.454.912.400,7.343.729.437.299,2.536.306.295.304,2713580820203.0,7166454912400.0,7343729437299.0,2536306295304.0
- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,1.073.294.302.590,2.590.512.127.798,2.585.136.460.694,1.078.669.969.694,1073294302590.0,2590512127798.0,2585136460694.0,1078669969694.0
- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,810.658.885.791,2.634.918.810.424,2.706.895.256.435,738.682.439.780,810658885791.0,2634918810424.0,2706895256435.0,738682439780.0
- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,829.627.631.822,1.641.605.578.993,1.752.279.324.985,718.953.885.830,829627631822.0,1641605578993.0,1752279324985.0,718953885830.0
- Ngân hàng Quản đội Quảng Ngãi,- Ngân hàng Quản đội Quảng Ngãi,- Ngân hàng Quản đội Quảng Ngãi,-,299.418.395.185,299.418.395.185,-,,299418395185.0,299418395185.0,
Cộng,Cộng,Cộng,2.713.580.820.203,7.166.454.912.400,7.343.729.437.299,2.536.306.295.304,2713580820203.0,7166454912400.0,7343729437299.0,2536306295304.0
