row_label_raw,row_label_full,5.1,Tiền và các khoản tương đương tiền,31/12/2024VND,01/01/2024VND,numeric__Tiền và các khoản tương đương tiền,numeric__31/12/2024VND,numeric__01/01/2024VND
5.1,5.1,5.1,Tiền,234.635.692.583,274.477.525.276,,234635692583.0,274477525276.0
5.1,5.1,5.1,Tiền mặt,248.464.041,248.464.041,,248464041.0,248464041.0
5.1,5.1,5.1,Tiền gửi ngân hàng không kỳ hạn,234.387.228.542,274.229.061.235,,234387228542.0,274229061235.0
5.1,5.1,5.1,Các khoản tương đương tiền,-,7.057.970.696,,,7057970696.0
5.1,5.1,5.1,+ Tiền gửi có kỳ hạn 1 tháng - Ngân hàng TMCP Hàng hải Việt Nam,-,7.057.970.696,,,7057970696.0
5.1,5.1,5.1,,234.635.692.583,281.535.495.972,,234635692583.0,281535495972.0
