row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành,,
a. Tổng lợi nhuận kế toán trước thuế,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > a. Tổng lợi nhuận kế toán trước thuế,a. Tổng lợi nhuận kế toán trước thuế,913.870.958.694,(948.316.575.287),913870958694.0,-948316575287.0
"b. Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định thu nhập chịu thuế thu nhập doanh nghiệp:","6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > b. Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định thu nhập chịu thuế thu nhập doanh nghiệp:","b. Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định thu nhập chịu thuế thu nhập doanh nghiệp:",(106.985.037.602),584.246.595.141,-106985037602.0,584246595141.0
- Các khoản điều chỉnh tăng,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > - Các khoản điều chỉnh tăng,- Các khoản điều chỉnh tăng,6.549.582.228,633.849.638.012,6549582228.0,633849638012.0
+ Chi phí không được trừ và chi phí khấu hao xe ô tô,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Chi phí không được trừ và chi phí khấu hao xe ô tô,+ Chi phí không được trừ và chi phí khấu hao xe ô tô,6.549.582.228,272.686.270,6549582228.0,272686270.0
+ Chi phí lãi vay vượt ngưỡng,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Chi phí lãi vay vượt ngưỡng,+ Chi phí lãi vay vượt ngưỡng,-,537.208.717.239,,537208717239.0
+ Chi phí dự phòng nợ phải thu khó đòi,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Chi phí dự phòng nợ phải thu khó đòi,+ Chi phí dự phòng nợ phải thu khó đòi,-,94.933.500.167,,94933500167.0
+ Chi phí dự phòng giảm giá hàng tồn kho,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Chi phí dự phòng giảm giá hàng tồn kho,+ Chi phí dự phòng giảm giá hàng tồn kho,-,1.434.734.336,,1434734336.0
- Các khoản điều chỉnh giảm,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > - Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,(113.534.619.830),(49.603.042.871),-113534619830.0,-49603042871.0
"+ Cổ tức, lợi nhuận được chia","6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Cổ tức, lợi nhuận được chia","+ Cổ tức, lợi nhuận được chia",-,(45.248.859.371),,-45248859371.0
+ Chi phí dự phòng giảm hàng tồn kho đã hoàn,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Chi phí dự phòng giảm hàng tồn kho đã hoàn,+ Chi phí dự phòng giảm hàng tồn kho đã hoàn,(15.864.450.870),-,-15864450870.0,
+ Điều chỉnh thuế TNDN theo Nghị định 132/2020/ND-CP,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Điều chỉnh thuế TNDN theo Nghị định 132/2020/ND-CP,+ Điều chỉnh thuế TNDN theo Nghị định 132/2020/ND-CP,(31.448.847.981),-,-31448847981.0,
+ Dự phòng trợ nợ phải thu khó đòi đã hoàn,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Dự phòng trợ nợ phải thu khó đòi đã hoàn,+ Dự phòng trợ nợ phải thu khó đòi đã hoàn,(64.617.966.179),-,-64617966179.0,
+ Dự phòng trợ cấp thời việc đã chi,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Dự phòng trợ cấp thời việc đã chi,+ Dự phòng trợ cấp thời việc đã chi,(1.603.354.800),(4.354.183.500),-1603354800.0,-4354183500.0
c. Thu nhập chịu thuế năm hiện hành (a+b),6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > c. Thu nhập chịu thuế năm hiện hành (a+b),c. Thu nhập chịu thuế năm hiện hành (a+b),806.885.921.092,(364.069.980.146),806885921092.0,-364069980146.0
+ Thuế suất thuế TNDN,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > + Thuế suất thuế TNDN,+ Thuế suất thuế TNDN,20%,20%,0.2,0.2
d. Lỗ kỳ trước chuyển sang,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > d. Lỗ kỳ trước chuyển sang,d. Lỗ kỳ trước chuyển sang,(806.885.921.092),-,-806885921092.0,
e. Chi phí thuế thu nhập doanh nghiệp hiện hành,6.9.1 Chi phí thuế thu nhập doanh nghiệp hiện hành > e. Chi phí thuế thu nhập doanh nghiệp hiện hành,e. Chi phí thuế thu nhập doanh nghiệp hiện hành,-,(72.813.996.029),,-72813996029.0
f. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,f. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,f. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,-,-,,
