row_label_raw,row_label_full,STT,TÊN NHÀ CUNG CÁP,TẠI 31/12/2024,numeric__TÊN NHÀ CUNG CÁP,numeric__TẠI 31/12/2024
83,83,83,CÔNG TY CP SẢN XUẤT THƯƠNG MẠI VÀ XÃY DỰNG VIỆT HẦN,8.510.175.924,,8510175924.0
84,84,84,CÔNG TY TNHH MỘT THÀNH VIÊN BCA THĂNG LONG,8.409.967.579,,8409967579.0
85,85,85,CÔNG TY CP XD VÀ KD ĐỊA ÓC HTC,8.405.254.084,,8405254084.0
86,86,86,CÔNG TY TNHH XÃY DỰNG VÀ XUẤT NHẬP KHẦU GIA HƯNG,8.384.277.721,,8384277721.0
87,87,87,TỔNG CÔNG TY LICOGI - CTCP,8.356.958.341,,8356958341.0
88,88,88,CÔNG TY TNHH TM AN PHẮT,8.300.054.192,,8300054192.0
89,89,89,CÔNG TY TNHH XÃY DỰNG E&C THUÂN VĂN,8.185.785.606,,8185785606.0
90,90,90,CÔNG TY CỔ PHẦN ĐẦU TƯ' VÀ XÃY DỰNG SỐ 18.7,8.131.339.785,,8131339785.0
91,91,91,CÔNG TY TNHH BỀ TỔNG XÃY DỰNG VIỆT ĐỨC,7.985.699.932,,7985699932.0
92,92,92,CHI NHÁNH TẠI HƯNG YÊN – CÔNG TY CỔ PHẦN VINHOMES,7.957.051.765,,7957051765.0
93,93,93,INTERNATIONAL ENERGY CORPORATION,7.936.500.000,,7936500000.0
94,94,94,CÔNG TY CỔ PHẦN KIM KHÍ MIÊN TRUNG,7.913.481.788,,7913481788.0
95,95,95,CÔNG TY CỔ PHẦN KẾT Cấu THÉP ATAD ĐỒNG NẠI,7.814.053.236,,7814053236.0
96,96,96,CÔNG TY CỔ PHẦN ĐIỆN MÃY KỸ THUẬT,7.809.057.396,,7809057396.0
97,97,97,CÔNG TY TNHH HƯNG HIỆP PHẮT KIÊN GIANG,7.613.775.928,,7613775928.0
98,98,98,CÔNG TY TNHH HIROSE VIỆT NAM,7.591.227.400,,7591227400.0
99,99,99,CÔNG TY CỔ PHẦN TƯ' VĂN ĐẦU TƯ' XÃY DỰNG ĐẮT CẢNG,7.571.129.134,,7571129134.0
100,100,100,CÔNG TY TNHH SX VÀ KD VLXD AN PHỨC QUĂNG NINH,7.466.945.498,,7466945498.0
101,101,101,CÔNG TY TNHH TM DV VÀ THI CỔNG XÃY DỰNG BÌNH AN,7.466.832.308,,7466832308.0
102,102,102,CÔNG TY TNHH DV TM VÀ XNK PHƯƠNG LINH,7.462.683.940,,7462683940.0
103,103,103,CÔNG TY CỔ PHẦN DIC - ĐỒNG TIẾN,7.413.809.223,,7413809223.0
104,104,104,CÔNG TY TNHH TƯỜNG VÍNH PHẮT,7.318.537.718,,7318537718.0
105,105,105,CÔNG TY TNHH CƠ KHÍ XÃY DỰNG THƯƠNG MẠI TRƯỜNG PHÚ,7.290.637.512,,7290637512.0
106,106,106,CÔNG TY TNHH ĐẦU TƯ' XÃY DỰNG THẠI BÌNH,7.260.946.295,,7260946295.0
107,107,107,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI SẢN XUẤT MỸ KHANG,7.192.479.839,,7192479839.0
108,108,108,CÔNG TY TNHH ĐẦU TƯ' PHẮT TRIỂN CÔNG NGΗΣ SUNTECH VIỆT NAM,7.184.514.450,,7184514450.0
109,109,109,CÔNG TY TNHH XÃY DỰNG LÊ TÂM,7.143.120.143,,7143120143.0
110,110,110,CÔNG TY TNHH MTV CƠ KHÍ XÃY DỰNG TM TTNT HƯNG THINH,7.017.561.351,,7017561351.0
111,111,111,CÔNG TY CỔ PHẦN XÃY DỰNG NỘI THẮT ATH VIỆT NAM,6.993.573.479,,6993573479.0
112,112,112,CÔNG TY CP BỀ TỔNG HỒNG HÀ,6.940.725.786,,6940725786.0
113,113,113,CÔNG TY TNHH TM SX TÔN CÁCH NHIỆT MICO,6.817.895.582,,6817895582.0
114,114,114,CÔNG TY TNHH SẢN XUẤT VÀ KINH DOANH PHÙ MỸ,6.733.695.981,,6733695981.0
115,115,115,CÔNG TY CỔ PHẦN SÔNG HỒNG,6.687.421.610,,6687421610.0
116,116,116,CÔNG TY CP ĐẦU TƯ' XÃY DỰNG VÀ PHẮT TRIỂN THƯƠNG MẠI THÀNH NAM,6.657.003.545,,6657003545.0
117,117,117,CÔNG TY TNHH DV BẢO VỆ VIỆT TRƯỜNG AN,6.554.910.089,,6554910089.0
118,118,118,CÔNG TY CỔ PHẦN SƠN VÀ CHẤT PHÙ HÒA BÌNH (HBP),6.465.209.125,,6465209125.0
119,119,119,CÔNG TY CP GẠCH KHỐI TẦN KỸ NGUYÊN,6.350.798.819,,6350798819.0
120,120,120,CÔNG TY TNHH TMDV VÀ SX BÁCH VIỆT,6.293.290.737,,6293290737.0
121,121,121,CÔNG TY TNHH TTNT VÀ QUĂNG CẢO SÀI GÒN DAD,6.253.363.455,,6253363455.0
122,122,122,CÔNG TY TNHH XÃY DỰNG PHẮT TRIỂN VINH PHẤT,6.216.899.792,,6216899792.0
123,123,123,CÔNG TY CP ĐẦU TƯ' TASAGO,6.173.494.425,,6173494425.0
124,124,124,CÔNG TY TNHH UTRACON VIỆT NAM,6.159.202.222,,6159202222.0
