row_label_raw,row_label_full,col_0,01/01/2024VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,31/12/2024VND,numeric__01/01/2024VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__31/12/2024VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giả trị gia tăng,Phải nộp > Thuế giả trị gia tăng,Thuế giả trị gia tăng,191.688.892.363,100.684.033.861,96.954.854.516,195.418.071.708,191688892363.0,100684033861.0,96954854516.0,195418071708.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.565.443.013,6.922.009.064,4.034.694.119,4.452.757.958,1565443013.0,6922009064.0,4034694119.0,4452757958.0
Thuế bảo vệ môi trường và các loại thuế khác,Phải nộp > Thuế bảo vệ môi trường và các loại thuế khác,Thuế bảo vệ môi trường và các loại thuế khác,10.633.500,3.000.000,3.000.000,10.633.500,10633500.0,3000000.0,3000000.0,10633500.0
"Các khoản phí, lệ phí và các khoản phải nộp khác","Phải nộp > Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác",10.161.977.896,2.738.058.238,9.816.808.403,3.083.227.731,10161977896.0,2738058238.0,9816808403.0,3083227731.0
,,,203.426.946.772,110.347.101.163,110.809.357.038,202.964.690.897,203426946772.0,110347101163.0,110809357038.0,202964690897.0
