row_label_raw,row_label_full,STT,TÊN NHÀ CUNG CÁP,TẠI 31/12/2024,numeric__TÊN NHÀ CUNG CÁP,numeric__TẠI 31/12/2024
378,378,378,CÔNG TY CP XỨC TIẾN ĐẦU TƯ VÀ HỒ TРО' DOANH NGHIỆP IBP,2.104.380.000,,2104380000.0
379,379,379,CÔNG TY CỔ PHẦN TICO VIỆT NAM,2.099.496.729,,2099496729.0
380,380,380,CÔNG TY TNHH MTV HƯNG THÀNH LỌC,2.099.268.771,,2099268771.0
381,381,381,CÔNG TY CỔ PHẦN CƠ KHỈ CÔNG NGHỆ CAO ĐẠI DÙNG II,2.087.722.152,,2087722152.0
382,382,382,CÔNG TY TNHH VẠN TẠI MINH HUY PHÚ QUỐC,2.087.348.910,,2087348910.0
383,383,383,CÔNG TY TNHH MÀY VÀ THIẾT BỊ THIÊN VŨ NGỐ,2.084.894.213,,2084894213.0
384,384,384,CÔNG TY CP TM DV AN BIÊN HÀ NỘI,2.080.706.250,,2080706250.0
385,385,385,CÔNG TY TNHH DV HÀNG KHÔNG ĐẠI ĐỒNG DƯƠNG,2.077.731.192,,2077731192.0
386,386,386,CÔNG TY TNHH XD TM NPP,2.068.540.515,,2068540515.0
387,387,387,CÔNG TY CỔ PHẦN FOUNTECH,2.067.517.198,,2067517198.0
388,388,388,CÔNG TY TNHH THIẾT KẾ VÀ XÂY DỰNG CÔNG TRÌNH KCC,2.063.645.088,,2063645088.0
389,389,389,CÔNG TY CỔ PHẦN BESTMIX,2.057.363.452,,2057363452.0
390,390,390,CÔNG TY TNHH CHỐNG THẨM VÀ XÂY DỰNG KIM BẢO PHÁT,2.038.074.571,,2038074571.0
391,391,391,CÔNG TY TNHH DỊCH VỤ KỸ THUẠT VÀ XÂY DỰNG HOÀNG ANH,2.031.659.709,,2031659709.0
392,392,392,CÔNG TY CỔ PHẦN SÁN XUẤT THƯƠNG MẠI LTG,2.014.600.837,,2014600837.0
393,393,393,CÔNG TY CỔ PHẦN CƠ KHỈ XÂY DỰNG VÀ LẮP MAY ĐIỆN NƯỚC,2.006.210.087,,2006210087.0
394,394,394,CÔNG TY TNHH TM VAT TƯ VẠN TẠI HOÀNG PHÁT,1.994.225.618,,1994225618.0
395,395,395,CÔNG TY TNHH VÁCH NGĂN VIỆT NAM,1.974.935.361,,1974935361.0
396,396,396,DOANH NGHIỆP TƯ' NHÂN PHỨC DIỂM,1.961.772.170,,1961772170.0
397,397,397,CÔNG TY TNHH THẢNG PHÁT THANH HÒA,1.961.580.516,,1961580516.0
398,398,398,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI PENTA C&T,1.956.221.445,,1956221445.0
399,399,399,CÔNG TY CP ĐẦU TƯ' BÌNH KHANG,1.954.779.501,,1954779501.0
400,400,400,CÔNG TY TNHH AP DEVELOPMENT,1.951.505.333,,1951505333.0
401,401,401,CÔNG TY TNHH DỊCH VỤ VÀ XÂY DỰNG NHAT PHÁT,1.942.627.125,,1942627125.0
402,402,402,CÔNG TY TNHH XÂY DỰNG HẠ TẢNG GIAO THÔNG HUỲNH LÂM,1.931.801.892,,1931801892.0
403,403,403,CÔNG TY TNHH XÂY DỰNG & CƠ ĐIỆN VIỆT HÀ,1.922.838.368,,1922838368.0
404,404,404,CÔNG TY TNHH MINH TÂM HD,1.920.196.212,,1920196212.0
405,405,405,CÔNG TY TRÁCH NHIỂM HỮU HẠN GOONAM VINA,1.916.982.120,,1916982120.0
406,406,406,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI DANH GIA MINH,1.915.751.994,,1915751994.0
407,407,407,CÔNG TY TNHH MTV HOA KIỂNG THÀNH TRUNG THÀNH,1.914.024.933,,1914024933.0
408,408,408,CÔNG TY TNHH VIỆT VŨ,1.905.084.629,,1905084629.0
409,409,409,CÔNG TY TNHH ĐẦU TƯ' THIẾT KẾ XÂY DỰNG HOÀNG ĐỨC,1.893.860.127,,1893860127.0
410,410,410,CÔNG TY CỔ PHẦN GEMAN,1.882.915.233,,1882915233.0
411,411,411,CÔNG TY TNHH XÂY DỰNG VÀ THƯƠNG MẠI MMT NA,1.876.215.908,,1876215908.0
412,412,412,CÔNG TY CỔ PHẦN ĐT XD HẠ TẢNG HÒA BÌNH,1.864.360.200,,1864360200.0
413,413,413,CÔNG TY TNHH TM SẮT THÉP THÀNH ĐẠT,1.863.168.148,,1863168148.0
414,414,414,CÔNG TY CỔ PHẦN LASCA CORP,1.863.154.832,,1863154832.0
415,415,415,CÔNG TY CP XD V& DV TM PHƯƠNG NAM 135,1.859.595.862,,1859595862.0
416,416,416,CÔNG TY TNHH TM VÀ DV HỮU LÂM,1.858.791.911,,1858791911.0
417,417,417,CÔNG TY TNHH BIKEN VIỆT NAM,1.854.453.393,,1854453393.0
418,418,418,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ XÂY DỰNG GIAO THÔNG CÔNG TRÌNH LAM SƠN,1.851.292.596,,1851292596.0
419,419,419,CÔNG TY TNHH KỸ THUẠT CEMS,1.836.993.842,,1836993842.0
