row_label_raw,row_label_full,Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm.,Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._1,Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._2,Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._3,Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._4,numeric__Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._1,numeric__Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._2,numeric__Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._3,numeric__Bản thuyết minh này là một bộ phận không thể tách rời được doc cùng với các báo cáo tài chính dính kèm._4
5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,5.14 Các khoản đầu tư tài chính,,,,
,,,31/12/2024,31/12/2024,01/01/2024,01/01/2024,,,,
,,,Giá gốcVND,Giá trị ghi sốVND,Giá gốcVND,Giá trị ghi sốVND,,,,
Ngắn hạn,5.14 Các khoản đầu tư tài chính > Ngắn hạn,Ngắn hạn,11.443.641.863,11.443.641.863,11.443.641.863,11.443.641.863,11443641863.0,11443641863.0,11443641863.0,11443641863.0
- Tiền gửi có kỳ hạn (i),5.14 Các khoản đầu tư tài chính > - Tiền gửi có kỳ hạn (i),- Tiền gửi có kỳ hạn (i),11.443.641.863,11.443.641.863,11.443.641.863,11.443.641.863,11443641863.0,11443641863.0,11443641863.0,11443641863.0
Dải hạn,5.14 Các khoản đầu tư tài chính > Dải hạn,Dải hạn,2.000.000.000,2.000.000.000,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0,2000000000.0,2000000000.0
- Trái phiếu (ii),5.14 Các khoản đầu tư tài chính > - Trái phiếu (ii),- Trái phiếu (ii),2.000.000.000,2.000.000.000,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0,2000000000.0,2000000000.0
,,,13.443.641.863,13.443.641.863,13.443.641.863,13.443.641.863,13443641863.0,13443641863.0,13443641863.0,13443641863.0
