row_label_raw,row_label_full,5.22.2 Chi tiết vốn góp của chủ sở hữu,Tỷ lệ vốn góp,31/12/2024 VND,Tỷ lệ vốn góp_1,01/01/2024 VND,numeric__Tỷ lệ vốn góp,numeric__31/12/2024 VND,numeric__Tỷ lệ vốn góp_1,numeric__01/01/2024 VND
Ông Lê Việt Hải,Ông Lê Việt Hải,Ông Lê Việt Hải,"13,53%",469.876.990.000,"17,14%",469.876.990.000,0.1353,469876990000.0,0.1714,469876990000.0
"Hyundai Elevator Co., Ltd","Hyundai Elevator Co., Ltd","Hyundai Elevator Co., Ltd","6,64%",230.607.500.000,"10,24%",280.607.500.000,0.0664,230607500000.0,0.1024,280607500000.0
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,"79,83%",2.771.648.210.000,"72,62%",1.990.848.210.000,0.7983,2771648210000.0,0.7262000000000001,1990848210000.0
,,,"100,00%",3.472.132.700.000,"100,00%",2.741.332.700.000,1.0,3472132700000.0,1.0,2741332700000.0
