row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015VND > 1.082.843.230,Số phải nộp trong năm VND > 410.538.816.000,Số đã nộp trong năm VND > (390.949.307.874),31/12/2015VND > 20.672.351.356,numeric__1/1/2015VND > 1.082.843.230,numeric__Số phải nộp trong năm VND > 410.538.816.000,numeric__Số đã nộp trong năm VND > (390.949.307.874),numeric__31/12/2015VND > 20.672.351.356
Thuế tiêu thu đặc biệt,Thuế tiêu thu đặc biệt,Thuế tiêu thu đặc biệt,24.596.733.128,302.903.713.814,(292.774.108.820),34.726.338.122,24596733128.0,302903713814.0,-292774108820.0,34726338122.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,179.303.544,2.332.848.619,(2.425.325.161),86.827.002,179303544.0,2332848619.0,-2425325161.0,86827002.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,78.075.463.921,131.457.727.408,(150.101.168.908),59.432.022.421,78075463921.0,131457727408.0,-150101168908.0,59432022421.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,211.225.440,24.190.951.999,(24.172.696.747),229.480.692,211225440.0,24190951999.0,-24172696747.0,229480692.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,458.829.994,2.470.571.112,(2.809.990.250),119.410.856,458829994.0,2470571112.0,-2809990250.0,119410856.0
Thuế sử dụng đất,Thuế sử dụng đất,Thuế sử dụng đất,-,2.675.590.952,(2.675.590.952),-,,2675590952.0,-2675590952.0,
Thuế bảo vệ môi trường và các loại thuế khác,Thuế bảo vệ môi trường và các loại thuế khác,Thuế bảo vệ môi trường và các loại thuế khác,6.066.198,865.046.134,(863.947.334),7.164.998,6066198.0,865046134.0,-863947334.0,7164998.0
,,,104.610.465.455,877.435.266.038,(866.772.136.046),115.273.595.447,104610465455.0,877435266038.0,-866772136046.0,115273595447.0
