row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã phân loại lại,numeric__2015VND,numeric__2014VNDĐã phân loại lại
Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,,
▪ Thành phẩm và hàng hóa đã bán,Tổng giá vốn hàng bán của: > ▪ Thành phẩm và hàng hóa đã bán,▪ Thành phẩm và hàng hóa đã bán,5.414.519.782.029,4.350.631.461.420,5414519782029.0,4350631461420.0
▪ Dịch vụ đã cung cấp,Tổng giá vốn hàng bán của: > ▪ Dịch vụ đã cung cấp,▪ Dịch vụ đã cung cấp,72.577.886.879,73.361.257.516,72577886879.0,73361257516.0
,,,5.487.097.668.908,4.423.992.718.936,5487097668908.0,4423992718936.0
