row_label_raw,row_label_full,col_0,2015VND,2014VNDĐiều chỉnh lại,numeric__2015VND,numeric__2014VNDĐiều chỉnh lại
Lợi nhuận thuần trong nămSố dự kiến/đã phân bổ vào quỹ khen thưởng phúc lợi,Lợi nhuận thuần trong nămSố dự kiến/đã phân bổ vào quỹ khen thưởng phúc lợi,Lợi nhuận thuần trong nămSố dự kiến/đã phân bổ vào quỹ khen thưởng phúc lợi,1.230.065.108.947(10.700.000.000),774.302.092.103(22.526.000.000),,
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần trong nămSố dự kiến/đã phân bổ vào quỹ khen thưởng phúc lợi > Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,1.219.365.108.947,751.776.092.103,1219365108947.0,751776092103.0
